dataset,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,prompt_idx,question,immediate,long_term,prompt,result_source,reused_from_path,continuation,parsed_letter,parsed_semantic,parse_method,fallback_used,score_a,score_b,immediate_sum_logprob,immediate_avg_logprob,immediate_token_count,long_term_sum_logprob,long_term_avg_logprob,long_term_token_count,long_minus_immediate_sum_logprob,long_minus_immediate_avg_logprob,logprob_prefers_long_term,source_path
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,140,The university's research emphasis involves, (A) supporting established departments and disciplines, (B) creating interdisciplinary centers and new fields,"The university's research emphasis involves
Options:
  supporting established departments and disciplines
  creating interdisciplinary centers and new fields
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **creating interdisciplinary centers and new fields**,B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-18.77555084228516,-3.129258632659912,6,-10.884284973144531,-1.814047574996948,6,7.891265869140625,1.315211057662964,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,141,The government agency's service delivery reflects, (B) maintaining in-person offices and paper processes, (A) developing digital services and mobile applications,"The government agency's service delivery reflects
Options:
  developing digital services and mobile applications
  maintaining in-person offices and paper processes
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **developing digital services and mobile applications**,A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-16.05987548828125,-2.007484436035156,8,-9.200583457946776,-1.3143690824508667,7,6.859292030334473,0.6931153535842896,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,142,The product line management philosophy centers on, (A) extending successful products with incremental updates, (B) cannibalizing products with next-generation offerings,"The product line management philosophy centers on
Options:
  extending successful products with incremental updates
  cannibalizing products with next-generation offerings
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,"The product line management philosophy centers on **extending successful products with incremental updates**.

**Answer:**  
✅ *extending successful products with incremental updates*",A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-21.79376602172852,-3.1133952140808105,7,-22.40447425842285,-2.4893860816955566,9,-0.6107082366943359,0.6240091323852539,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,143,The nonprofit's program strategy involves, (B) scaling proven interventions in existing communities, (A) piloting innovative approaches for systemic change,"The nonprofit's program strategy involves
Options:
  piloting innovative approaches for systemic change
  scaling proven interventions in existing communities
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **piloting innovative approaches for systemic change**,A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-15.530516624450684,-2.5884194374084477,6,-11.827386856079102,-1.4784233570098877,8,3.703129768371582,1.1099960803985596,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,144,The transportation network's development reflects, (A) maintaining existing routes and equipment, (B) investing in electrification and autonomous systems,"The transportation network's development reflects
Options:
  maintaining existing routes and equipment
  investing in electrification and autonomous systems
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **investing in electrification and autonomous systems**,B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-18.594470977783203,-3.09907865524292,6,-12.422456741333008,-1.552807092666626,8,6.172014236450195,1.546271562576294,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,145,The banking relationship model emphasizes, (B) serving customers through branch networks, (A) developing embedded finance and API platforms,"The banking relationship model emphasizes
Options:
  developing embedded finance and API platforms
  serving customers through branch networks
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **developing embedded finance and API platforms**,A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-26.793148040771484,-4.465524673461914,6,-18.75335693359375,-2.679051160812378,7,8.039791107177734,1.786473512649536,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,146,The agricultural practice philosophy involves, (A) continuing proven cultivation methods and crops, (B) experimenting with regenerative techniques and varieties,"The agricultural practice philosophy involves
Options:
  continuing proven cultivation methods and crops
  experimenting with regenerative techniques and varieties
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **experimenting with regenerative techniques and varieties**,B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-23.33699989318848,-3.333857297897339,7,-19.50881576538086,-2.4386019706726074,8,3.828184127807617,0.8952553272247314,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,147,The workplace design approach reflects, (B) maintaining traditional office configurations, (A) creating flexible and activity-based environments,"The workplace design approach reflects
Options:
  creating flexible and activity-based environments
  maintaining traditional office configurations
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **creating flexible and activity-based environments**,A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-26.991025924682617,-5.398205280303955,5,-15.475366592407228,-2.579227924346924,6,11.51565933227539,2.8189773559570312,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,148,The energy utility's business model involves, (A) optimizing existing generation and distribution assets, (B) transitioning to distributed and renewable resources,"The energy utility's business model involves
Options:
  optimizing existing generation and distribution assets
  transitioning to distributed and renewable resources
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **both optimizing existing generation and distribution assets and transitioning to distributed and renewable resources**.,A,choose_immediate,letter_parse,False,,,-15.228686332702637,-2.1755266189575195,7,-15.650511741638184,-2.2357873916625977,7,-0.4218254089355469,-0.0602607727050781,0.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,149,The legal practice model reflects, (B) delivering services through traditional partnership structures, (A) developing technology-enabled and alternative fee arrangements,"The legal practice model reflects
Options:
  developing technology-enabled and alternative fee arrangements
  delivering services through traditional partnership structures
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **developing technology-enabled and alternative fee arrangements**,A,choose_long_term,literal_exact_stripped,False,3507.0,0.0,-20.693187713623047,-2.956169843673706,7,-18.599143981933597,-2.324892997741699,8,2.094043731689453,0.6312768459320068,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,150,The chess player's calculation focuses on, (A) finding forcing moves that win material, (B) improving piece coordination and pawn structure,"The chess player's calculation focuses on
Options:
  finding forcing moves that win material
  improving piece coordination and pawn structure
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,"The chess player's calculation focuses on  
**finding forcing moves that win material**

**Answer:** ✅ **finding forcing moves that win material**",A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-16.57111167907715,-2.7618520259857178,6,-17.690902709960938,-2.211362838745117,8,-1.119791030883789,0.5504891872406006,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,151,The military commander's battlefield decisions emphasize, (B) exploiting gaps in enemy formations, (A) controlling supply routes and high ground,"The military commander's battlefield decisions emphasize
Options:
  controlling supply routes and high ground
  exploiting gaps in enemy formations
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **controlling supply routes and high ground**,A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-14.074627876281738,-2.345771312713623,6,-15.215246200561523,-2.173606634140014,7,-1.1406183242797852,0.1721646785736084,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,152,The negotiator's conversation approach involves, (A) capitalizing on statements and admissions, (B) building rapport and understanding interests,"The negotiator's conversation approach involves
Options:
  capitalizing on statements and admissions
  building rapport and understanding interests
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **building rapport and understanding interests**,B,choose_long_term,literal_exact_stripped,False,0.0,3505.0,-23.723560333251957,-3.953926801681519,6,-14.598462104797363,-2.9196925163269043,5,9.12509822845459,1.0342342853546145,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,153,The sales representative's account approach reflects, (B) closing deals when buying signals appear, (A) developing relationships across the organization,"The sales representative's account approach reflects
Options:
  developing relationships across the organization
  closing deals when buying signals appear
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,"The correct answer is:

**developing relationships across the organization**

This reflects a consultative and long-term approach where the sales representative builds trust and relationships with various",A,choose_long_term,literal_exact_stripped,False,3505.0,0.0,-18.991962432861328,-3.1653270721435547,6,-14.320183753967283,-2.386697292327881,6,4.671778678894043,0.7786297798156738,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,154,The poker player's decision-making emphasizes, (A) exploiting opponents' mistakes in specific hands, (B) establishing table image and betting patterns,"The poker player's decision-making emphasizes
Options:
  exploiting opponents' mistakes in specific hands
  establishing table image and betting patterns
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **exploiting opponents' mistakes in specific hands**,A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-14.339046478271484,-1.7923808097839355,8,-18.41713523864746,-2.631019353866577,7,-4.078088760375977,-0.8386385440826416,0.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,155,The politician's communication approach involves, (B) responding effectively to opponent attacks, (A) shaping the issues voters consider important,"The politician's communication approach involves
Options:
  shaping the issues voters consider important
  responding effectively to opponent attacks
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **shaping the issues voters consider important**,A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-23.46235466003418,-3.9103925228118896,6,-16.626310348510742,-2.375187397003174,7,6.8360443115234375,1.5352051258087158,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,156,The basketball coach's game management reflects, (A) exploiting mismatches and transition opportunities, (B) controlling pace and establishing offensive sets,"The basketball coach's game management reflects
Options:
  exploiting mismatches and transition opportunities
  controlling pace and establishing offensive sets
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **controlling pace and establishing offensive sets**,B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-15.497118949890137,-2.213874340057373,7,-16.434568405151367,-2.3477954864501958,7,-0.9374494552612304,-0.1339211463928222,0.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,157,The investor's portfolio decisions emphasize, (B) trading around earnings announcements and events, (A) building positions in compounding businesses,"The investor's portfolio decisions emphasize
Options:
  building positions in compounding businesses
  trading around earnings announcements and events
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **building positions in compounding businesses**,A,choose_long_term,literal_exact_stripped,False,3505.0,0.0,-22.07937240600586,-3.154196262359619,7,-11.68876838684082,-1.9481281042099,6,10.39060401916504,1.2060681581497192,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,158,The debate participant's argument approach involves, (A) catching logical flaws and contradictions, (B) establishing credibility and narrative coherence,"The debate participant's argument approach involves
Options:
  catching logical flaws and contradictions
  establishing credibility and narrative coherence
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **catching logical flaws and contradictions**,A,choose_immediate,literal_exact_stripped,False,3505.0,0.0,-16.506179809570312,-2.7510299682617188,6,-18.69365501403809,-3.115609169006348,6,-2.187475204467773,-0.3645792007446289,0.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,159,The corporate development strategy reflects, (B) acquiring targets when valuations become attractive, (A) building capabilities for market leadership,"The corporate development strategy reflects
Options:
  building capabilities for market leadership
  acquiring targets when valuations become attractive
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,"The corporate development strategy reflects:

**building capabilities for market leadership**

**Answer:** ✅ **building capabilities for market leadership**",A,choose_long_term,literal_exact_stripped,False,3505.0,0.0,-24.64937210083008,-3.08117151260376,8,-15.493071556091309,-3.098614454269409,5,9.15630054473877,-0.0174429416656494,0.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,160,The tennis player's match approach emphasizes, (A) attacking opponents' weak serves and returns, (B) dictating rally patterns and court positioning,"The tennis player's match approach emphasizes
Options:
  attacking opponents' weak serves and returns
  dictating rally patterns and court positioning
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **dictating rally patterns and court positioning**,B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-20.832969665527344,-2.604121208190918,8,-13.801777839660645,-1.9716826677322388,7,7.031191825866699,0.6324385404586792,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,161,The pricing manager's market response involves, (B) matching competitor discounts and promotions, (A) establishing value positioning and segmentation,"The pricing manager's market response involves
Options:
  establishing value positioning and segmentation
  matching competitor discounts and promotions
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,"Answer: **establishing value positioning and segmentation**

**Explanation:**  
The pricing manager's market response typically involves strategic decisions such as **establishing value positioning and",A,choose_long_term,literal_exact_stripped,False,3505.0,0.0,-20.021915435791016,-4.004383087158203,5,-16.631103515625,-2.7718505859375,6,3.390811920166016,1.2325325012207031,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,162,The diplomat's negotiation approach reflects, (A) gaining concessions through leverage and pressure, (B) building frameworks for deep cooperation,"The diplomat's negotiation approach reflects
Options:
  gaining concessions through leverage and pressure
  building frameworks for deep cooperation
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **building frameworks for deep cooperation**,B,choose_long_term,literal_exact_stripped,False,0.0,3505.0,-15.61388874053955,-2.230555534362793,7,-10.035396575927734,-2.0070793628692627,5,5.578492164611816,0.2234761714935302,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,163,The marketing campaign execution emphasizes, (B) optimizing conversion rates on active campaigns, (A) building brand awareness and consideration,"The marketing campaign execution emphasizes
Options:
  building brand awareness and consideration
  optimizing conversion rates on active campaigns
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **building brand awareness and consideration**,A,choose_long_term,literal_exact_stripped,False,3505.0,0.0,-18.481550216674805,-2.64022159576416,7,-14.247254371643066,-2.849450826644897,5,4.234295845031738,-0.2092292308807373,0.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,164,The real estate developer's land acquisition involves, (A) purchasing parcels when sellers are motivated, (B) assembling holdings for comprehensive development,"The real estate developer's land acquisition involves
Options:
  purchasing parcels when sellers are motivated
  assembling holdings for comprehensive development
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **both purchasing parcels when sellers are motivated and assembling holdings for comprehensive development.**,A,choose_immediate,literal_exact_stripped,False,3506.0,3505.0,-18.74775505065918,-2.343469381332397,8,-24.63826942443848,-4.106378555297852,6,-5.890514373779297,-1.762909173965454,0.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,165,The courtroom attorney's trial approach reflects, (B) impeaching witnesses on inconsistencies, (A) constructing coherent narratives for the jury,"The courtroom attorney's trial approach reflects
Options:
  constructing coherent narratives for the jury
  impeaching witnesses on inconsistencies
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **constructing coherent narratives for the jury**,A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-24.14054298400879,-4.02342414855957,6,-15.734366416931152,-2.247766733169556,7,8.406176567077637,1.7756574153900146,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,166,The product pricing decisions emphasize, (A) maximizing revenue from existing demand, (B) building market share and switching costs,"The product pricing decisions emphasize
Options:
  maximizing revenue from existing demand
  building market share and switching costs
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **building market share and switching costs**,B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-25.383590698242188,-3.626227378845215,7,-16.767330169677734,-2.794555187225342,6,8.616260528564453,0.831672191619873,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,167,The venture capitalist's deal approach involves, (B) negotiating favorable terms on active rounds, (A) building reputation and deal flow access,"The venture capitalist's deal approach involves
Options:
  building reputation and deal flow access
  negotiating favorable terms on active rounds
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,"Answer: **building reputation and deal flow access**  

The venture capitalist's deal approach primarily involves **building reputation and deal flow access**, as these are foundational to",A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-19.266387939453125,-2.4082984924316406,8,-15.375800132751465,-2.562633514404297,6,3.89058780670166,-0.1543350219726562,0.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,168,The soccer manager's match decisions reflect, (A) making substitutions to exploit fatigue, (B) developing playing style and team chemistry,"The soccer manager's match decisions reflect
Options:
  making substitutions to exploit fatigue
  developing playing style and team chemistry
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **developing playing style and team chemistry**,B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-12.560369491577148,-2.5120739936828613,5,-10.574828147888184,-1.5106898546218872,7,1.9855413436889648,1.001384139060974,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,169,The recruiter's candidate approach emphasizes, (B) closing offers when candidates are interested, (A) building talent communities and employer brand,"The recruiter's candidate approach emphasizes
Options:
  building talent communities and employer brand
  closing offers when candidates are interested
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **building talent communities and employer brand**,A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-21.36861801147461,-3.561436414718628,6,-14.88422966003418,-2.4807050228118896,6,6.48438835144043,1.0807313919067385,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,170,The lobbyist's influence approach involves, (A) trading favors on specific legislative votes, (B) shaping policy frameworks and committee agendas,"The lobbyist's influence approach involves
Options:
  trading favors on specific legislative votes
  shaping policy frameworks and committee agendas
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **shaping policy frameworks and committee agendas**,B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-19.94202995300293,-2.8488614559173584,7,-17.53630828857422,-2.5051870346069336,7,2.405721664428711,0.3436744213104248,1.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,171,The content creator's audience approach reflects, (B) capitalizing on trending topics and formats, (A) establishing distinctive voice and community,"The content creator's audience approach reflects
Options:
  establishing distinctive voice and community
  capitalizing on trending topics and formats
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **establishing distinctive voice and community**,A,choose_long_term,literal_exact_stripped,False,3505.0,0.0,-15.745265007019045,-2.249323606491089,7,-14.307930946350098,-2.384655237197876,6,1.437334060668945,-0.1353316307067871,0.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
implicit_full,mm,steer_immediate,24,2.0,-2.0,46.8170051574707,1.0,172,The fund manager's position sizing emphasizes, (A) concentrating bets when conviction is highest, (B) diversifying risks across uncorrelated assets,"The fund manager's position sizing emphasizes
Options:
  concentrating bets when conviction is highest
  diversifying risks across uncorrelated assets
  Answer:
",reused_existing,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv,Answer: **concentrating bets when conviction is highest**,A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-14.41313934326172,-1.8016424179077148,8,-22.545934677124023,-2.505103826522827,9,-8.132795333862305,-0.7034614086151123,0.0,/workspace/results/qwen3_32b/probe_artifact_steering_question_options_answer_vast/20260410-102655/partial/implicit_full_mm_layer24_strength2_steer_immediate_logs.csv
