condition,amount_scale_factor,amount_scale_factor_text,base_x_now,base_x_now_text,base_y_later,base_y_later_text,x_now,x_now_text,y_later,y_later_text,amount_multiplier,amount_multiplier_text,t_delay,time_delay_format,repeat_idx,user_pov,prompt_format,prompt,response,response_for_parse,thinking_trace_removed_for_parse,choice,intervention_type,projection_layer,projection_scale,projection_applied,projection_center_mode,projection_center_key,projection_center_norm,projection_vector_norm,probe_train_regime,probe_feature_name,vector_key,probe_artifact_path,projection_diag_forward_calls,projection_diag_target_vector_count,projection_diag_pre_projection_raw_cosine_mean,projection_diag_pre_projection_centered_cosine_mean,projection_diag_pre_projection_centered_abs_cosine_mean,projection_diag_pre_projection_abs_coeff_mean,projection_diag_pre_projection_raw_norm_mean,projection_diag_pre_projection_centered_norm_mean,projection_diag_removed_norm_mean,projection_diag_removed_norm_max,projection_diag_removed_fraction_of_centered_norm_mean,projection_diag_removed_fraction_of_centered_norm_max,projection_diag_prompt_centered_cosine_mean,projection_diag_decode_centered_cosine_mean,projection_diag_prompt_abs_coeff_mean,projection_diag_decode_abs_coeff_mean
baseline,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 1 day. What should I choose? Answer in just a few words.,Choose 14000$ in 1 day.,Choose 14000$ in 1 day.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,14,14,0.0016809735846306597,-0.050084366579540074,0.054265578693178086,10.02786384310041,213.10272870744978,188.92530168805803,0.0,0.0,0.0,0.0,-0.09524236619472504,-0.046610674301448926,17.92052459716797,9.420736092787523
baseline,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 2 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 2 days.","Choose 14,000$ in 2 days.",False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,15,15,0.002090109946827094,-0.05098554771781589,0.05504171698897456,9.883968035380045,211.43638712565104,186.30353393554688,0.0,0.0,0.0,0.0,-0.09808345139026642,-0.047621411741212274,18.31928825378418,9.281445162636894
baseline,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 7 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 7 days.","Choose 14,000$ in 7 days.",False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,15,15,0.007673313243625065,-0.043845069368641514,0.047843586134452686,8.749306774139404,212.41885375976562,187.42064615885417,0.0,0.0,0.0,0.0,-0.09732277691364288,-0.040025233115427127,18.12980079650879,8.079271486827306
baseline,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 30 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 30 days.","Choose 14,000$ in 30 days.",False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,16,16,0.014393730074516498,-0.03553536928370704,0.041064009335286755,7.577173396945,214.32145881652832,188.17974758148193,0.0,0.0,0.0,0.0,-0.09634564816951752,-0.03148135069131967,17.960248947143555,6.884968360265096
baseline,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 90 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 90 days.","Choose 14,000$ in 90 days.",False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,16,16,0.013977848167996854,-0.03645732588097417,0.04110896164661426,7.4824419394135475,213.95552349090576,188.1831922531128,0.0,0.0,0.0,0.0,-0.0971490889787674,-0.03241120834112129,17.965194702148438,6.783591755231222
baseline,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 365 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 365 days.","Choose 14,000$ in 365 days.",False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,17,17,0.02214842660845641,-0.027239876273704472,0.03668250344686813,6.74002737157485,213.24197477452896,188.5110653147978,0.0,0.0,0.0,0.0,-0.09553579241037369,-0.022971381515162648,17.78717041015625,6.049580931663513
baseline,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 730 days. What should I choose? Answer in just a few words.,Take the 14000$ in 730 days.,Take the 14000$ in 730 days.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,17,17,0.005894226220655529,-0.04379718178225791,0.05260646083008717,10.077916243497063,214.56055405560662,192.84289999569162,0.0,0.0,0.0,0.0,-0.09658506512641907,-0.040497939073247835,17.843463897705078,9.592569515109062
baseline,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 1095 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 1095 days.","Choose 14,000$ in 1095 days.",False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,18,18,0.02236845397662061,-0.02775023035873245,0.038219073460721925,6.9385709597004785,210.174437628852,186.4946577284071,0.0,0.0,0.0,0.0,-0.09618344902992249,-0.023724746907485977,17.817903518676758,6.298610220937168
baseline,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 1825 days. What should I choose? Answer in just a few words.,Take the 14000$ in 1825 days.,Take the 14000$ in 1825 days.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,18,18,0.013135541333920427,-0.03624387342844986,0.0447849643856494,8.638103928830889,213.94667307535806,191.66351911756726,0.0,0.0,0.0,0.0,-0.09590849280357361,-0.03273418993579552,17.7163143157959,8.104091553127065
baseline,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 3650 days. What should I choose? Answer in just a few words.,Take the 14000$ in 3650 days.,Take the 14000$ in 3650 days.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,18,18,0.01941996978388892,-0.02909170499899321,0.046417079917672605,8.958292391565111,213.92725711398654,193.10722266303168,0.0,0.0,0.0,0.0,-0.09561209380626678,-0.02517874095150653,17.749704360961914,8.441150511012358
baseline,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 1 hour. What should I choose? Answer in just a few words.,Take it now.,Take it now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,5,5,-0.05744938850402832,-0.11225370913743973,0.11225370913743973,22.624462127685547,229.1281524658203,201.76541137695312,0.0,0.0,0.0,0.0,-0.09204978495836258,-0.11730469018220901,17.335247039794922,23.946765899658203
baseline,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 8 hours. What should I choose? Answer in just a few words.,Take it now.,Take it now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,5,5,-0.05999725461006165,-0.11545885801315307,0.11545885801315307,23.175090026855468,228.34692993164063,201.2017028808594,0.0,0.0,0.0,0.0,-0.09632443636655807,-0.12024246342480183,18.033048629760742,24.46060037612915
baseline,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 1 day. What should I choose? Answer in just a few words.,Take it now.,Take it now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,5,5,-0.05919402539730072,-0.11482961028814316,0.11482961028814316,23.021238327026367,229.27011413574218,201.0660400390625,0.0,0.0,0.0,0.0,-0.09317781776189804,-0.12024255841970444,17.530670166015625,24.393880367279053
baseline,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 2 days. What should I choose? Answer in just a few words.,Take it now.,Take it now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,5,5,-0.060907477885484694,-0.11631850004196168,0.11631850004196168,23.453157424926758,228.96051635742188,201.66074829101564,0.0,0.0,0.0,0.0,-0.09559119492769241,-0.12150032632052898,17.889633178710938,24.844038486480713
baseline,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 7 days. What should I choose? Answer in just a few words.,Take it now.,Take it now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,5,5,-0.05907990336418152,-0.11397019475698471,0.11397019475698471,23.089321899414063,228.97882690429688,202.13487548828124,0.0,0.0,0.0,0.0,-0.09570270031690598,-0.1185370683670044,17.824275970458984,24.405583381652832
baseline,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 30 days. What should I choose? Answer in just a few words.,Take the 200$ now.,Take the 200$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.03667875484970864,-0.0886882223188877,0.0886882223188877,17.95084342956543,226.3402893066406,202.80109710693358,0.0,0.0,0.0,0.0,-0.09403152763843536,-0.08809452172782686,17.466096878051758,18.004704157511394
baseline,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 90 days. What should I choose? Answer in just a few words.,Take the 200$ now.,Take the 200$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.037904269015416506,-0.08988009840250015,0.08988009840250015,18.249200057983398,226.53746185302734,203.35471801757814,0.0,0.0,0.0,0.0,-0.09490924328565598,-0.08932130452659395,17.476675033569336,18.335036171807182
baseline,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 365 days. What should I choose? Answer in just a few words.,Take the 200$ now.,Take the 200$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.032748283073306086,-0.08408410139381886,0.08408410139381886,17.048032307624815,226.8083984375,203.36748504638672,0.0,0.0,0.0,0.0,-0.09371155500411987,-0.08301438432600763,17.364103317260742,17.012913306554157
baseline,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 730 days. What should I choose? Answer in just a few words.,Take the 200$ now.,Take the 200$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.033668548241257666,-0.08479187861084939,0.08479187861084939,17.22796039581299,226.37814636230468,203.805810546875,0.0,0.0,0.0,0.0,-0.09559333324432373,-0.08359171698490779,17.556293487548828,17.191478941175674
baseline,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 1095 days. What should I choose? Answer in just a few words.,Take the 200$ now.,Take the 200$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.031690035946667194,-0.08287250844296068,0.08287250844296068,16.767357778549194,225.38386993408204,202.4280044555664,0.0,0.0,0.0,0.0,-0.09569712728261948,-0.0814475507941097,17.642410278320312,16.67012972301907
baseline,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 1825 days. What should I choose? Answer in just a few words.,Take the 200$ now.,Take the 200$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.030690213292837144,-0.08162913690321147,0.0824206702876836,16.648317217826843,225.45228424072266,202.54917602539064,0.0,0.0,0.0,0.0,-0.09556671231985092,-0.08008051741247375,17.6285457611084,16.539402935240005
baseline,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 3650 days. What should I choose? Answer in just a few words.,Take the 200$ now.,Take the 200$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.030839917436242103,-0.08146600276231766,0.08248296231031418,16.782248282432555,226.90518188476562,204.06726684570313,0.0,0.0,0.0,0.0,-0.09556072950363159,-0.07989992201328278,17.731285095214844,16.67679974767897
baseline,2.0,2,100,100,101,101,200,200,202.0,202,1.01,1.01,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 202$ in 1 hour. What should I choose? Answer in just a few words.,Take the 202$ in 1 hour.,Take the 202$ in 1 hour.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.01936143056417887,-0.07155453829238048,0.07155453829238048,13.95014920601478,217.66417870154748,195.05750215970554,0.0,0.0,0.0,0.0,-0.09598897397518158,-0.06951833531881373,18.12453269958496,13.602283914883932
baseline,2.0,2,100,100,101,101,200,200,202.0,202,1.01,1.01,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 202$ in 8 hours. What should I choose? Answer in just a few words.,Take the 202$ in 8 hours.,Take the 202$ in 8 hours.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.02072035622124811,-0.07291397022513244,0.07291397022513244,14.257819909315844,217.6428422194261,196.04535029484674,0.0,0.0,0.0,0.0,-0.09876509010791779,-0.07075971023490031,18.540056228637695,13.900966882705688
baseline,2.0,2,100,100,101,101,200,200,202.0,202,1.01,1.01,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 202$ in 1 day. What should I choose? Answer in just a few words.,Take the 202$ in 1 day.,Take the 202$ in 1 day.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.023289147549523756,-0.07608770894316527,0.07608770894316527,14.764827434833233,216.3349327674279,194.677735548753,0.0,0.0,0.0,0.0,-0.09724494069814682,-0.0743246062969168,18.361812591552734,14.465078671773275
baseline,2.0,2,100,100,101,101,200,200,202.0,202,1.01,1.01,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 202$ in 2 days. What should I choose? Answer in just a few words.,Take 200$ now.,Take 200$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,9,9,-0.03433356915290157,-0.08742831150690715,0.08742831150690715,17.314109908209907,221.77915276421442,198.6913859049479,0.0,0.0,0.0,0.0,-0.09853432327508926,-0.08604006003588438,18.496826171875,17.16627037525177
baseline,2.0,2,100,100,101,101,200,200,202.0,202,1.01,1.01,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 202$ in 7 days. What should I choose? Answer in just a few words.,Take 202$ in 7 days.,Take 202$ in 7 days.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,12,12,-0.011478842973398665,-0.0632210411131382,0.0632210411131382,12.230937798817953,215.77031962076822,193.48939895629883,0.0,0.0,0.0,0.0,-0.0985042005777359,-0.060013481161811134,18.42262840270996,11.66805683482777
baseline,2.0,2,100,100,101,101,200,200,202.0,202,1.01,1.01,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 202$ in 30 days. What should I choose? Answer in just a few words.,Take the 200$ now.,Take the 200$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.04026358434930444,-0.09195920936763287,0.09195920936763287,18.76005964279175,227.28008422851562,204.64547882080078,0.0,0.0,0.0,0.0,-0.09705965220928192,-0.09139249349633853,18.12115478515625,18.831049071417915
baseline,2.0,2,100,100,101,101,200,200,202.0,202,1.01,1.01,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 202$ in 90 days. What should I choose? Answer in just a few words.,Take the 200$ now.,Take the 200$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.04101062305271626,-0.09282403141260147,0.09282403141260147,18.936669158935548,227.10869293212892,204.55054626464843,0.0,0.0,0.0,0.0,-0.09756332635879517,-0.09229744308524662,18.063430786132812,19.033695644802517
baseline,2.0,2,100,100,101,101,200,200,202.0,202,1.01,1.01,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 202$ in 365 days. What should I choose? Answer in just a few words.,Take the 200$ now.,Take the 200$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.036412126198410985,-0.08772270679473877,0.08772270679473877,17.90477910041809,227.05517578125,204.3647033691406,0.0,0.0,0.0,0.0,-0.09652293473482132,-0.08674490369028515,17.95637321472168,17.899046421051025
baseline,2.0,2,100,100,101,101,200,200,202.0,202,1.01,1.01,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 202$ in 730 days. What should I choose? Answer in just a few words.,Take the 200$ now.,Take the 200$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.036253590136766434,-0.08743138760328292,0.08743138760328292,17.842874193191527,226.03582458496095,204.1646286010742,0.0,0.0,0.0,0.0,-0.09715921431779861,-0.08635051796833675,17.8912296295166,17.837501366933186
baseline,2.0,2,100,100,101,101,200,200,202.0,202,1.01,1.01,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 202$ in 1095 days. What should I choose? Answer in just a few words.,Take the 200$ now.,Take the 200$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.035168249346315864,-0.08632582034915685,0.08632582034915685,17.60327830314636,225.75989990234376,203.6894790649414,0.0,0.0,0.0,0.0,-0.09695147722959518,-0.08514519180688593,17.930971145629883,17.56686798731486
baseline,2.0,2,100,100,101,101,200,200,202.0,202,1.01,1.01,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 202$ in 1825 days. What should I choose? Answer in just a few words.,Take the 200$ now.,Take the 200$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.03485731333494187,-0.08605996370315552,0.08605996370315552,17.50602593421936,225.26183471679687,203.14765319824218,0.0,0.0,0.0,0.0,-0.09750591218471527,-0.08478819164964888,18.017959594726562,17.449144416385227
baseline,2.0,2,100,100,101,101,200,200,202.0,202,1.01,1.01,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 202$ in 3650 days. What should I choose? Answer in just a few words.,Take the 200$ now.,Take the 200$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,10,10,-0.03365549724549055,-0.08459037002176047,0.08459037002176047,17.284205865859985,226.31643371582032,204.06009368896486,0.0,0.0,0.0,0.0,-0.09679354727268219,-0.08323446143832472,17.974451065063477,17.207511954837376
baseline,2.0,2,100,100,110,110,200,200,220.0,220,1.1,1.1,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 220$ in 1 hour. What should I choose? Answer in just a few words.,Take the 220$ in 1 hour.,Take the 220$ in 1 hour.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.01899520625682691,-0.07174101443244861,0.07174101443244861,13.85595152928279,216.95967806302585,194.41392399714545,0.0,0.0,0.0,0.0,-0.09687835723161697,-0.06964623586585124,18.26569938659668,13.4884725411733
