probe,arm,mean_shared_options,n_context,ctx_tokens,context_fill,pathology,gold,pred,correct,parsed,mean_entropy,response
189,disjoint,0.0,8,3284,0.8018,Acute COPD exacerbation / infection,C,C,True,True,0.005257914647913253,C
189,random,0.875,8,2925,0.7141,Acute COPD exacerbation / infection,C,C,True,True,0.004337233422170073,C
189,near_dup,4.0,8,3952,0.9648,Acute COPD exacerbation / infection,C,C,True,True,0.23893577251141096,C
190,disjoint,0.0,8,3188,0.7783,Inguinal hernia,C,C,True,True,0.05448991555022076,C
190,random,0.5,8,3171,0.7742,Inguinal hernia,C,C,True,True,0.021091520842674072,C
190,near_dup,3.0,8,3670,0.896,Inguinal hernia,C,C,True,True,0.599422924220562,C
192,disjoint,0.0,8,3136,0.7656,Stable angina,C,D,False,True,0.2422408361453563,D
192,random,1.25,8,2981,0.7278,Stable angina,C,D,False,True,0.010700972015911248,D
192,near_dup,4.0,8,3222,0.7866,Stable angina,C,D,False,True,0.0029759510543954093,D
193,disjoint,0.0,8,2777,0.678,GERD,B,B,True,True,0.0016312062756469459,B
193,random,1.125,8,3138,0.7661,GERD,B,B,True,True,0.00039597460153117936,B
193,near_dup,3.0,8,3131,0.7644,GERD,B,B,True,True,0.00177635893714978,B
194,disjoint,0.0,8,3187,0.7781,Pulmonary embolism,A,A,True,True,0.3307830558674141,A
194,random,1.375,8,3206,0.7827,Pulmonary embolism,A,A,True,True,0.08940287744617592,A) Pulmonary embolism
194,near_dup,4.0,8,3163,0.7722,Pulmonary embolism,A,A,True,True,0.3473681225636014,A
195,disjoint,0.0,8,2783,0.6794,Anemia,C,C,True,True,0.021375901439228073,C
195,random,0.75,8,3241,0.7913,Anemia,C,C,True,True,0.009831465968773045,C
195,near_dup,3.25,8,3206,0.7827,Anemia,C,C,True,True,0.017562792020271445,C
196,disjoint,0.0,8,3138,0.7661,Acute pulmonary edema,E,B,False,True,0.08210043236613274,B
196,random,0.625,8,3312,0.8086,Acute pulmonary edema,E,E,True,True,0.19874841906130314,E
196,near_dup,4.0,8,2835,0.6921,Acute pulmonary edema,E,E,True,True,0.17114473786205053,E
197,disjoint,0.0,8,2943,0.7185,Anemia,A,B,False,True,0.0037071615224704146,B
197,random,0.875,8,2826,0.6899,Anemia,A,A,True,True,0.3530765003375336,A) Anemia
197,near_dup,3.25,8,3141,0.7668,Anemia,A,B,False,True,0.36557600647211075,B
198,disjoint,0.0,8,2904,0.709,Myasthenia gravis,B,B,True,True,0.005730354916977376,B
198,random,1.125,8,2633,0.6428,Myasthenia gravis,B,B,True,True,0.00047164429054191714,B
198,near_dup,4.0,8,2496,0.6094,Myasthenia gravis,B,B,True,True,0.03362780412953725,B
199,disjoint,0.0,8,2971,0.7253,Pulmonary neoplasm,C,A,False,True,0.41861772537231445,A
199,random,1.5,8,3418,0.8345,Pulmonary neoplasm,C,C,True,True,0.0016858926355780568,C
199,near_dup,3.125,8,3168,0.7734,Pulmonary neoplasm,C,A,False,True,0.15418947364178165,A) Tuberculosis
200,disjoint,0.0,8,3184,0.7773,Acute laryngitis,D,D,True,True,0.006214647211322699,D
200,random,0.75,8,2873,0.7014,Acute laryngitis,D,D,True,True,0.0005603966269518423,D
200,near_dup,4.0,8,2548,0.6221,Acute laryngitis,D,D,True,True,0.12634981144219637,D
201,disjoint,0.0,8,3029,0.7395,PSVT,D,D,True,True,0.07755790770170279,D
201,random,1.0,8,3403,0.8308,PSVT,D,D,True,True,0.015329919755458832,D
201,near_dup,4.0,8,2371,0.5789,PSVT,D,D,True,True,0.07409462705254555,D
202,disjoint,0.0,8,2814,0.687,Possible NSTEMI / STEMI,C,C,True,True,0.07368086231895887,C) Possible NSTEMI / STEMI
202,random,0.75,8,2809,0.6858,Possible NSTEMI / STEMI,C,C,True,True,0.06417263643373872,C
202,near_dup,4.0,8,3450,0.8423,Possible NSTEMI / STEMI,C,C,True,True,0.11755248394183582,C
203,disjoint,0.0,8,3358,0.8198,Acute laryngitis,B,A,False,True,0.06804740629038501,A) Viral pharyngitis
203,random,0.5,8,3153,0.7698,Acute laryngitis,B,A,False,True,0.05265770245630029,A) Viral pharyngitis
203,near_dup,4.0,8,2560,0.625,Acute laryngitis,B,A,False,True,0.07410375548753716,A) Viral pharyngitis
204,disjoint,0.0,8,3016,0.7363,Pulmonary neoplasm,C,C,True,True,0.0021888003420826863,C
204,random,0.5,8,3019,0.7371,Pulmonary neoplasm,C,C,True,True,0.0014138512024146621,C
204,near_dup,4.0,8,2942,0.7183,Pulmonary neoplasm,C,C,True,True,0.0014779523949073337,C
205,disjoint,0.0,8,3060,0.7471,Viral pharyngitis,E,E,True,True,0.14465006813406944,E
205,random,0.375,8,3051,0.7449,Viral pharyngitis,E,A,False,True,0.3523276509658899,A
205,near_dup,4.0,8,2509,0.6125,Viral pharyngitis,E,E,True,True,0.3243569266414852,E
206,disjoint,0.0,8,2869,0.7004,Atrial fibrillation,E,E,True,True,0.2100647048209794,E
206,random,0.5,8,2678,0.6538,Atrial fibrillation,E,E,True,True,0.01127161608252436,E
206,near_dup,4.0,8,2683,0.655,Atrial fibrillation,E,E,True,True,0.027019339613616467,E
207,disjoint,0.0,8,3011,0.7351,Inguinal hernia,A,A,True,True,0.06871522552501119,A) Inguinal hernia
207,random,0.5,8,3186,0.7778,Inguinal hernia,A,A,True,True,0.08842088061152253,A) Inguinal hernia
207,near_dup,3.0,8,3657,0.8928,Inguinal hernia,A,A,True,True,0.09997251368463367,A) Inguinal hernia
208,disjoint,0.0,8,3136,0.7656,URTI,A,A,True,True,0.13342617778335372,A) URTI
208,random,1.0,8,3006,0.7339,URTI,A,A,True,True,0.048695409103520625,A) URTI
208,near_dup,4.0,8,3650,0.8911,URTI,A,A,True,True,0.04178908565480318,A) URTI
209,disjoint,0.0,8,3342,0.8159,HIV (initial infection),D,D,True,True,0.0008277653614641167,D
209,random,1.125,8,3360,0.8203,HIV (initial infection),D,D,True,True,0.0006913391791840695,D
209,near_dup,4.0,8,3721,0.9084,HIV (initial infection),D,D,True,True,0.049347974425472785,D
210,disjoint,0.0,8,2956,0.7217,Anaphylaxis,A,A,True,True,0.0564574813180546,A) Anaphylaxis
210,random,0.375,8,3317,0.8098,Anaphylaxis,A,A,True,True,0.10417736657326516,A) Anaphylaxis
210,near_dup,3.0,8,3803,0.9285,Anaphylaxis,A,A,True,True,0.3317921253238154,A
211,disjoint,0.0,8,2839,0.6931,Viral pharyngitis,C,C,True,True,0.37474900111556053,C
211,random,0.75,8,2991,0.7302,Viral pharyngitis,C,B,False,True,0.14834362757687813,B
211,near_dup,4.0,8,3327,0.8123,Viral pharyngitis,C,B,False,True,0.2090902354334503,B
212,disjoint,0.0,8,3025,0.7385,Anaphylaxis,D,D,True,True,0.13957979587787253,D) Anaphylaxis
212,random,0.375,8,3015,0.7361,Anaphylaxis,D,D,True,True,0.35535096178455206,D
212,near_dup,4.0,8,3046,0.7437,Anaphylaxis,D,D,True,True,0.3231004756074185,D
213,disjoint,0.0,8,3030,0.7397,Stable angina,D,A,False,True,0.07469962409227264,A) Possible NSTEMI / STEMI
213,random,0.625,8,2550,0.6226,Stable angina,D,A,False,True,0.040726701618913806,A) Possible NSTEMI / STEMI
213,near_dup,4.0,8,2948,0.7197,Stable angina,D,A,False,True,0.10298021682755235,A) Possible NSTEMI / STEMI
215,disjoint,0.0,8,3009,0.7346,GERD,B,B,True,True,0.0019661175060150526,B
215,random,1.25,8,3741,0.9133,GERD,B,B,True,True,0.01665013206746835,B
215,near_dup,3.75,8,2603,0.6355,GERD,B,B,True,True,0.0008220978900226328,B
216,disjoint,0.0,8,3100,0.7568,Atrial fibrillation,C,B,False,True,0.004391776630654931,B
216,random,1.0,8,3256,0.7949,Atrial fibrillation,C,C,True,True,0.012240918586030602,C
216,near_dup,4.0,8,2468,0.6025,Atrial fibrillation,C,B,False,True,0.3778904927894473,B
217,disjoint,0.0,8,3497,0.8538,Epiglottitis,E,D,False,True,0.04167304437032726,D
217,random,0.75,8,3354,0.8188,Epiglottitis,E,D,False,True,0.1275633662880864,D
217,near_dup,3.0,8,2558,0.6245,Epiglottitis,E,D,False,True,0.14129059527476784,D
218,disjoint,0.0,8,2829,0.6907,Myasthenia gravis,D,D,True,True,0.03816081168113428,D
218,random,0.625,8,2922,0.7134,Myasthenia gravis,D,D,True,True,0.03776978095142525,D
218,near_dup,3.25,8,2437,0.595,Myasthenia gravis,D,D,True,True,0.35271557645241103,D
219,disjoint,0.0,8,3311,0.8083,Viral pharyngitis,D,A,False,True,0.02024366459099585,A) Acute laryngitis
219,random,1.0,8,3083,0.7527,Viral pharyngitis,D,A,False,True,0.029323392502002815,A) Acute laryngitis
219,near_dup,4.0,8,2487,0.6072,Viral pharyngitis,D,B,False,True,0.01502999197691679,B
220,disjoint,0.0,8,2612,0.6377,Myocarditis,C,E,False,True,0.12700843399409223,E
220,random,1.0,8,3072,0.75,Myocarditis,C,A,False,True,0.17043028095489327,A) Pericarditis
220,near_dup,4.0,8,2517,0.6145,Myocarditis,C,E,False,True,0.34964320063591003,E
222,disjoint,0.0,8,3318,0.8101,Pancreatic neoplasm,D,D,True,True,0.0012826333368138876,D
222,random,1.0,8,3234,0.7896,Pancreatic neoplasm,D,D,True,True,0.004520849933214777,D
222,near_dup,4.0,8,3362,0.8208,Pancreatic neoplasm,D,D,True,True,0.0007888779024369796,D
223,disjoint,0.0,8,2735,0.6677,Acute dystonic reactions,C,C,True,True,0.03795577691523988,C
223,random,0.75,8,2703,0.6599,Acute dystonic reactions,C,C,True,True,0.014646308771261829,C
223,near_dup,4.0,8,2361,0.5764,Acute dystonic reactions,C,C,True,True,0.044990213754999786,C
224,disjoint,0.0,8,3494,0.853,Acute pulmonary edema,E,E,True,True,0.25356020336039364,E
224,random,0.625,8,3397,0.8293,Acute pulmonary edema,E,A,False,True,0.08537831646390259,A
224,near_dup,3.0,8,2933,0.7161,Acute pulmonary edema,E,E,True,True,0.14108123630285263,E
225,disjoint,0.0,8,3396,0.8291,Pulmonary neoplasm,C,C,True,True,0.02134373877197504,C
225,random,1.25,8,2701,0.6594,Pulmonary neoplasm,C,C,True,True,0.014106647635344416,C
225,near_dup,3.875,8,3916,0.9561,Pulmonary neoplasm,C,C,True,True,0.06443786050112976,C
226,disjoint,0.0,8,2890,0.7056,Guillain-Barré syndrome,D,D,True,True,0.04761064863487263,D
226,random,0.375,8,3156,0.7705,Guillain-Barré syndrome,D,D,True,True,0.0005948254363943306,D
226,near_dup,4.0,8,2568,0.627,Guillain-Barré syndrome,D,D,True,True,0.4316835291683674,D
227,disjoint,0.0,8,2922,0.7134,Pulmonary embolism,A,A,True,True,0.08705325194303004,A) Pulmonary embolism
227,random,1.625,8,3312,0.8086,Pulmonary embolism,A,A,True,True,0.04390705963561947,A) Pulmonary embolism
227,near_dup,4.0,8,2956,0.7217,Pulmonary embolism,A,A,True,True,0.24952018784389907,A
228,disjoint,0.0,8,2950,0.7202,Pericarditis,E,B,False,True,0.31886474159546196,B
228,random,1.625,8,2517,0.6145,Pericarditis,E,E,True,True,0.1272292472422123,E
228,near_dup,4.0,8,3586,0.8755,Pericarditis,E,E,True,True,0.3222956573117699,E
229,disjoint,0.0,8,3275,0.7996,Inguinal hernia,A,B,False,True,0.1303171142935753,B
229,random,0.75,8,3046,0.7437,Inguinal hernia,A,B,False,True,0.02462678961455822,B
229,near_dup,3.0,8,3635,0.8875,Inguinal hernia,A,B,False,True,0.7891839444637299,B
230,disjoint,0.0,8,2792,0.6816,Panic attack,C,E,False,True,0.07905814990226645,E
230,random,1.5,8,3358,0.8198,Panic attack,C,C,True,True,0.39104075357317924,C
230,near_dup,4.0,8,3649,0.8909,Panic attack,C,E,False,True,0.003878646530210972,E
231,disjoint,0.0,8,3341,0.8157,Acute pulmonary edema,A,A,True,True,0.6484236121177673,A
231,random,0.75,8,3360,0.8203,Acute pulmonary edema,A,A,True,True,0.1496526419226143,A) Acute pulmonary edema
231,near_dup,3.0,8,3131,0.7644,Acute pulmonary edema,A,A,True,True,0.08818789061479038,A) Acute pulmonary edema
232,disjoint,0.0,8,3241,0.7913,Sarcoidosis,E,A,False,True,0.07309451626998112,A) Possible NSTEMI / STEMI
232,random,0.375,8,3192,0.7793,Sarcoidosis,E,C,False,True,0.2062918096780777,C
232,near_dup,3.0,8,2729,0.6663,Sarcoidosis,E,A,False,True,1.0973132848739624,A
233,disjoint,0.0,8,3368,0.8223,Inguinal hernia,A,A,True,True,0.053954184116264514,A) Inguinal hernia
233,random,0.25,8,3097,0.7561,Inguinal hernia,A,A,True,True,0.3221589662207407,A
233,near_dup,3.0,8,3688,0.9004,Inguinal hernia,A,A,True,True,0.35277838977890497,A
234,disjoint,0.0,8,3224,0.7871,Atrial fibrillation,C,C,True,True,0.012191454681669711,C
234,random,0.875,8,2899,0.7078,Atrial fibrillation,C,C,True,True,0.028692458489558703,C
234,near_dup,4.0,8,2599,0.6345,Atrial fibrillation,C,C,True,True,0.07336879262174989,C
235,disjoint,0.0,8,2782,0.6792,PSVT,C,C,True,True,0.11011350876651704,C
235,random,0.625,8,2990,0.73,PSVT,C,B,False,True,0.0010375790643593064,B
235,near_dup,4.0,8,3334,0.814,PSVT,C,B,False,True,0.024501152336597443,B
236,disjoint,0.0,8,2958,0.7222,Panic attack,D,D,True,True,0.020772007306334217,D
236,random,0.0,8,2958,0.7222,Panic attack,D,D,True,True,0.020772007306334217,D
236,near_dup,3.0,8,3297,0.8049,Panic attack,D,D,True,True,0.010181304381376322,D
237,disjoint,0.0,8,3295,0.8044,Pericarditis,C,A,False,True,0.0137615622641313,A) Possible NSTEMI / STEMI
237,random,0.625,8,2841,0.6936,Pericarditis,C,A,False,True,0.08197934304765653,A) Possible NSTEMI / STEMI
237,near_dup,4.0,8,3131,0.7644,Pericarditis,C,C,True,True,0.03765678030322306,C
238,disjoint,0.0,8,3078,0.7515,Influenza,D,B,False,True,0.31327859684824944,B
238,random,0.625,8,2712,0.6621,Influenza,D,B,False,True,0.06569866758582066,B
238,near_dup,4.0,8,2726,0.6655,Influenza,D,D,True,True,0.3487780005671084,D
239,disjoint,0.0,8,2900,0.708,GERD,E,E,True,True,0.00701451737768366,E
239,random,1.125,8,3094,0.7554,GERD,E,E,True,True,0.018627487093908712,E
239,near_dup,4.0,8,3205,0.7825,GERD,E,E,True,True,0.019616015710198553,E
240,disjoint,0.0,8,3148,0.7686,Anaphylaxis,C,C,True,True,0.01212596032546287,C
240,random,0.625,8,2926,0.7144,Anaphylaxis,C,C,True,True,0.0035464715703454885,C
240,near_dup,3.0,8,3401,0.8303,Anaphylaxis,C,C,True,True,0.14963450326206384,C
241,disjoint,0.0,8,3551,0.8669,Pulmonary embolism,C,C,True,True,0.3970506191253662,C
241,random,0.75,8,3198,0.7808,Pulmonary embolism,C,C,True,True,0.005363057542126626,C
241,near_dup,3.125,8,3071,0.7498,Pulmonary embolism,C,C,True,True,0.04091699863784015,C
242,disjoint,0.0,8,2950,0.7202,Pericarditis,A,C,False,True,0.15013867989182472,C
242,random,1.25,8,3389,0.8274,Pericarditis,A,C,False,True,0.005944571283180267,C
242,near_dup,3.25,8,3458,0.8442,Pericarditis,A,C,False,True,0.07510262634605169,C
243,disjoint,0.0,8,3208,0.7832,Pericarditis,A,A,True,True,0.09846700080859298,A) Pericarditis
243,random,0.875,8,3205,0.7825,Pericarditis,A,D,False,True,0.07016195235246414,D
243,near_dup,4.0,8,3383,0.8259,Pericarditis,A,A,True,True,0.32604786357842386,A
244,disjoint,0.0,8,3353,0.8186,Localized edema,E,E,True,True,0.013140653260052204,E
244,random,0.875,8,2958,0.7222,Localized edema,E,E,True,True,0.03394073888193816,E
244,near_dup,3.125,8,3660,0.8936,Localized edema,E,E,True,True,0.2090758979320526,E
245,disjoint,0.0,8,3079,0.7517,Pericarditis,B,D,False,True,0.34254182866152405,D
245,random,0.625,8,3281,0.801,Pericarditis,B,D,False,True,0.1372888328442059,D
245,near_dup,4.0,8,2824,0.6895,Pericarditis,B,B,True,True,0.23985011130571365,B
246,disjoint,0.0,8,3084,0.7529,Anemia,E,E,True,True,0.02696468189526513,E
246,random,0.75,8,2937,0.717,Anemia,E,E,True,True,0.00910198361862058,E
246,near_dup,3.0,8,3300,0.8057,Anemia,E,E,True,True,0.07203564764358816,E
247,disjoint,0.0,8,2758,0.6733,Acute dystonic reactions,D,A,False,True,0.14949747035927885,A
247,random,0.625,8,3020,0.7373,Acute dystonic reactions,D,A,False,True,0.14970052771429465,A
247,near_dup,4.0,8,2250,0.5493,Acute dystonic reactions,D,A,False,True,0.07724959598189843,A) Myasthenia gravis
248,disjoint,0.0,8,3247,0.7927,Acute dystonic reactions,D,D,True,True,0.016285490983740658,D
248,random,0.5,8,2981,0.7278,Acute dystonic reactions,D,D,True,True,0.03960658051073551,D
248,near_dup,4.0,8,2245,0.5481,Acute dystonic reactions,D,D,True,True,0.15935144223578845,D
249,disjoint,0.0,8,2864,0.6992,Tuberculosis,B,B,True,True,0.0016817027188551492,B
249,random,0.75,8,2828,0.6904,Tuberculosis,B,B,True,True,0.0017658178891792886,B
249,near_dup,4.0,8,2282,0.5571,Tuberculosis,B,B,True,True,0.006360665514421271,B
250,disjoint,0.0,8,2984,0.7285,Bronchospasm / acute asthma exacerbation,A,A,True,True,0.04697596011647365,A) Bronchospasm / acute asthma exacerbation
250,random,1.0,8,2905,0.7092,Bronchospasm / acute asthma exacerbation,A,A,True,True,0.020306119812732486,A) Bronchospasm / acute asthma exacerbation
250,near_dup,3.5,8,2549,0.6223,Bronchospasm / acute asthma exacerbation,A,A,True,True,0.04036181776036448,A) Bronchospasm / acute asthma exacerbation
251,disjoint,0.0,8,2934,0.7163,Possible NSTEMI / STEMI,A,A,True,True,0.06438174940800537,A) Possible NSTEMI / STEMI
251,random,0.5,8,3121,0.762,Possible NSTEMI / STEMI,A,A,True,True,0.3495390584290874,A
251,near_dup,4.0,8,3286,0.8022,Possible NSTEMI / STEMI,A,A,True,True,0.05437921361559006,A) Possible NSTEMI / STEMI
252,disjoint,0.0,8,3064,0.748,URTI,E,B,False,True,0.22852362506091595,B
252,random,0.375,8,2922,0.7134,URTI,E,B,False,True,0.01120680570602417,B
252,near_dup,4.0,8,3803,0.9285,URTI,E,B,False,True,0.17347241938114166,B
253,disjoint,0.0,8,3286,0.8022,Bronchospasm / acute asthma exacerbation,B,B,True,True,0.0005610942971543409,B
253,random,0.125,8,3130,0.7642,Bronchospasm / acute asthma exacerbation,B,B,True,True,0.001060226873960346,B
253,near_dup,4.0,8,2313,0.5647,Bronchospasm / acute asthma exacerbation,B,B,True,True,0.00893080540572555,B
254,disjoint,0.0,8,3238,0.7905,Bronchitis,A,A,True,True,0.09817431447390845,A) Bronchitis
254,random,0.75,8,3055,0.7458,Bronchitis,A,A,True,True,0.5330110266804695,A
254,near_dup,3.75,8,3828,0.9346,Bronchitis,A,A,True,True,0.344955425709486,A
255,disjoint,0.0,8,3033,0.7405,Pulmonary embolism,A,A,True,True,0.04456012847529678,A) Pulmonary embolism
255,random,0.75,8,3019,0.7371,Pulmonary embolism,A,A,True,True,0.06859309426130267,A) Pulmonary embolism
255,near_dup,4.0,8,3314,0.8091,Pulmonary embolism,A,A,True,True,0.17537272417666827,A) Pulmonary embolism
256,disjoint,0.0,8,3016,0.7363,Viral pharyngitis,D,D,True,True,0.1025651344389189,D
256,random,1.25,8,2942,0.7183,Viral pharyngitis,D,D,True,True,0.0073032790824072435,D
256,near_dup,4.0,8,2578,0.6294,Viral pharyngitis,D,B,False,True,0.07088906317949295,B
257,disjoint,0.0,8,3182,0.7769,Pneumonia,C,C,True,True,0.01622625566960778,C
257,random,1.75,8,2817,0.6877,Pneumonia,C,C,True,True,0.00992633296709755,C
257,near_dup,4.0,8,3568,0.8711,Pneumonia,C,C,True,True,0.1114746481180191,C
258,disjoint,0.0,8,2562,0.6255,GERD,B,B,True,True,0.014549536073673153,B
258,random,0.75,8,3041,0.7424,GERD,B,B,True,True,0.009314432909377501,B
258,near_dup,4.0,8,3503,0.8552,GERD,B,B,True,True,0.0016077399422940175,B
259,disjoint,0.0,8,3096,0.7559,Unstable angina,B,E,False,True,0.008184941332729068,E
259,random,1.25,8,3617,0.8831,Unstable angina,B,B,True,True,0.22082344023510814,B
259,near_dup,4.0,8,3118,0.7612,Unstable angina,B,B,True,True,0.169239986455068,B
260,disjoint,0.0,8,2997,0.7317,SLE,D,C,False,True,0.34731278995034387,"C) Possible NSTEMI / STEMI

The patient's symptoms include pain in multiple locations (back of the neck, ankle, wrist, shoulder) and"
260,random,0.125,8,3013,0.7356,SLE,D,B,False,True,0.455163038788712,"Given the symptoms and history provided, the most likely diagnosis is:

B) Unstable angina

The presence of chest pain (sharp, located in various areas"
260,near_dup,4.0,8,3357,0.8196,SLE,D,E,False,True,0.3858613948129559,"Given the symptoms and history provided, the most likely diagnosis is:

E) Stable angina

The patient's history includes chronic conditions such as diabetes, high cholesterol"
261,disjoint,0.0,8,2943,0.7185,Anaphylaxis,B,B,True,True,0.00295750706349196,B
261,random,1.0,8,2852,0.6963,Anaphylaxis,B,B,True,True,0.0011951813442863113,B
261,near_dup,4.0,8,2570,0.6274,Anaphylaxis,B,B,True,True,0.03539120193636336,B
262,disjoint,0.0,8,3652,0.8916,Acute pulmonary edema,E,B,False,True,0.15317200869321823,B
262,random,1.125,8,3537,0.8635,Acute pulmonary edema,E,D,False,True,0.14885933510959148,D
262,near_dup,4.0,8,3575,0.8728,Acute pulmonary edema,E,B,False,True,0.42217955365777016,B
263,disjoint,0.0,8,3262,0.7964,Atrial fibrillation,C,C,True,True,0.022741281194612384,C
263,random,0.375,8,3438,0.8394,Atrial fibrillation,C,C,True,True,0.2561409380286932,C
263,near_dup,4.0,8,2912,0.7109,Atrial fibrillation,C,C,True,True,0.17348241107538342,C
264,disjoint,0.0,8,3015,0.7361,Acute otitis media,B,E,False,True,0.23891790944617242,E
264,random,0.75,8,2975,0.7263,Acute otitis media,B,B,True,True,0.14587370539084077,B
264,near_dup,4.0,8,2774,0.6772,Acute otitis media,B,B,True,True,0.00039941800775977754,B
265,disjoint,0.0,8,3260,0.7959,Possible NSTEMI / STEMI,D,D,True,True,0.2233481125677912,D
265,random,0.875,8,3183,0.7771,Possible NSTEMI / STEMI,D,D,True,True,0.09106531508542659,D
265,near_dup,3.25,8,3097,0.7561,Possible NSTEMI / STEMI,D,D,True,True,0.021220370087576157,D
266,disjoint,0.0,8,3078,0.7515,Possible NSTEMI / STEMI,A,A,True,True,0.024536092295368662,A) Possible NSTEMI / STEMI
266,random,1.75,8,3236,0.79,Possible NSTEMI / STEMI,A,A,True,True,0.03319970810170005,A) Possible NSTEMI / STEMI
266,near_dup,4.0,8,3015,0.7361,Possible NSTEMI / STEMI,A,A,True,True,0.016224016809348995,A) Possible NSTEMI / STEMI
267,disjoint,0.0,8,3009,0.7346,Panic attack,C,C,True,True,0.0076079972786828876,C
267,random,0.875,8,3012,0.7354,Panic attack,C,C,True,True,0.03870489895876972,C
267,near_dup,3.375,8,3477,0.8489,Panic attack,C,C,True,True,0.054493780723532836,C
268,disjoint,0.0,8,3273,0.7991,Panic attack,E,E,True,True,0.048466168344020844,E
268,random,0.75,8,3190,0.7788,Panic attack,E,B,False,True,0.017579674371518195,B
268,near_dup,3.625,8,3698,0.9028,Panic attack,E,E,True,True,0.15396354941185564,E
269,disjoint,0.0,8,3576,0.873,Viral pharyngitis,D,D,True,True,0.03168847484022308,D
269,random,0.375,8,3544,0.8652,Viral pharyngitis,D,D,True,True,0.08439634692973641,D
269,near_dup,4.0,8,2380,0.5811,Viral pharyngitis,D,D,True,True,0.1849352036141454,D
270,disjoint,0.0,8,3474,0.8481,URTI,B,B,True,True,0.3897518888115883,B
270,random,0.875,8,3296,0.8047,URTI,B,B,True,True,0.015777679607708706,B
270,near_dup,4.0,8,3490,0.8521,URTI,B,B,True,True,0.0931676047766814,B
271,disjoint,0.0,8,2801,0.6838,Panic attack,C,C,True,True,0.015821250999579206,C
271,random,0.625,8,2872,0.7012,Panic attack,C,C,True,True,0.029104829765856266,C
271,near_dup,3.0,8,3307,0.8074,Panic attack,C,C,True,True,0.011128879131092617,C
272,disjoint,0.0,8,3147,0.7683,Anemia,E,D,False,True,0.0018606869634822942,D
272,random,0.125,8,3344,0.8164,Anemia,E,D,False,True,0.00150602825669921,D
272,near_dup,3.0,8,2460,0.6006,Anemia,E,D,False,True,0.002184134667913895,D
273,disjoint,0.0,8,2871,0.7009,Atrial fibrillation,A,A,True,True,0.1034817214543199,A) Atrial fibrillation
273,random,1.0,8,2793,0.6819,Atrial fibrillation,A,A,True,True,0.3488532198367693,A
273,near_dup,4.0,8,2552,0.623,Atrial fibrillation,A,A,True,True,0.09642028658367963,A
274,disjoint,0.0,8,2949,0.72,Viral pharyngitis,C,B,False,True,0.3581221327185631,B
274,random,1.625,8,3158,0.771,Viral pharyngitis,C,B,False,True,0.038059160113334656,B
274,near_dup,4.0,8,2458,0.6001,Viral pharyngitis,C,C,True,True,0.08653215179219842,C
275,disjoint,0.0,8,3191,0.7791,Acute dystonic reactions,E,E,True,True,0.02357523157115793,E
275,random,0.5,8,3099,0.7566,Acute dystonic reactions,E,E,True,True,0.010921399234575802,E
275,near_dup,4.0,8,2345,0.5725,Acute dystonic reactions,E,E,True,True,0.170886762661965,E
276,disjoint,0.0,8,2736,0.668,Localized edema,C,A,False,True,0.09203850613053532,A) Pulmonary embolism
276,random,0.875,8,3270,0.7983,Localized edema,C,C,True,True,0.4638368785381317,C
276,near_dup,3.125,8,3703,0.9041,Localized edema,C,C,True,True,0.12828343307774048,C
277,disjoint,0.0,8,3281,0.801,Viral pharyngitis,D,C,False,True,0.25318022444844246,C
277,random,0.25,8,3552,0.8672,Viral pharyngitis,D,E,False,True,0.20749716879799962,E
277,near_dup,4.0,8,2501,0.6106,Viral pharyngitis,D,E,False,True,0.014536791830323637,E
278,disjoint,0.0,8,3157,0.7708,Pulmonary embolism,A,A,True,True,0.05312436815628985,A) Pulmonary embolism
278,random,1.125,8,2882,0.7036,Pulmonary embolism,A,A,True,True,0.08523406904774333,A) Pulmonary embolism
278,near_dup,4.0,8,2890,0.7056,Pulmonary embolism,A,A,True,True,0.6674959063529968,A
279,disjoint,0.0,8,3073,0.7502,Sarcoidosis,D,B,False,True,0.010023223348980537,B
279,random,0.625,8,2935,0.7166,Sarcoidosis,D,B,False,True,0.0065801243763417006,B
279,near_dup,3.625,8,3014,0.7358,Sarcoidosis,D,B,False,True,0.002157954964786768,B
280,disjoint,0.0,8,3082,0.7524,Bronchitis,E,E,True,True,0.009021509357125979,E
280,random,0.75,8,2900,0.708,Bronchitis,E,E,True,True,0.11908653867430985,E
280,near_dup,3.0,8,3415,0.8337,Bronchitis,E,E,True,True,0.2671913583762944,E
281,disjoint,0.0,8,3161,0.7717,Tuberculosis,A,A,True,True,0.6454178988933563,A
281,random,0.875,8,3091,0.7546,Tuberculosis,A,A,True,True,0.5014685392379761,A
281,near_dup,4.0,8,2178,0.5317,Tuberculosis,A,E,False,True,0.1551077895735164,E) Pneumonia
282,disjoint,0.0,8,2630,0.6421,URTI,C,C,True,True,0.26150905527174473,C
282,random,0.75,8,2719,0.6638,URTI,C,C,True,True,0.2378936787135899,C
282,near_dup,4.0,8,3934,0.9604,URTI,C,C,True,True,0.2225715553050899,C) URTI
283,disjoint,0.0,8,3437,0.8391,Pneumonia,D,B,False,True,0.3356615493539721,B
283,random,1.125,8,3546,0.8657,Pneumonia,D,D,True,True,0.0034533053731138352,D
283,near_dup,3.625,8,2803,0.6843,Pneumonia,D,D,True,True,0.2152814269065857,D
