condition,amount_scale_factor,amount_scale_factor_text,base_x_now,base_x_now_text,base_y_later,base_y_later_text,x_now,x_now_text,y_later,y_later_text,amount_multiplier,amount_multiplier_text,t_delay,repeat_idx,prompt,response,response_for_parse,thinking_trace_removed_for_parse,choice,steering_layer,signed_strength,steering_applied,probe_train_regime,probe_feature_name,vector_key,probe_artifact_path
steer_long_term_plus32,1.0,1,100,100,500,500,100,100,500.0,500,5.0,5,1 hour,1,What would you prefer 100$ now or 500$ in 1 hour? Answer in just a few words.,500$ in 1 hour.,500$ in 1 hour.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,500,500,100,100,500.0,500,5.0,5,8 hours,1,What would you prefer 100$ now or 500$ in 8 hours? Answer in just a few words.,500$ in 8 hours.,500$ in 8 hours.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,500,500,100,100,500.0,500,5.0,5,tomorrow,1,What would you prefer 100$ now or 500$ tomorrow? Answer in just a few words.,500$ tomorrow.,500$ tomorrow.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,500,500,100,100,500.0,500,5.0,5,2 days,1,What would you prefer 100$ now or 500$ in 2 days? Answer in just a few words.,500$ in 2 days.,500$ in 2 days.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,500,500,100,100,500.0,500,5.0,5,week,1,What would you prefer 100$ now or 500$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,500,500,100,100,500.0,500,5.0,5,month,1,What would you prefer 100$ now or 500$ in month? Answer in just a few words.,It depends on need and trust in future receipt.,It depends on need and trust in future receipt.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,500,500,100,100,500.0,500,5.0,5,3 months,1,What would you prefer 100$ now or 500$ in 3 months? Answer in just a few words.,500$ in 3 months.,500$ in 3 months.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,500,500,100,100,500.0,500,5.0,5,year,1,What would you prefer 100$ now or 500$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,500,500,100,100,500.0,500,5.0,5,2 years,1,What would you prefer 100$ now or 500$ in 2 years? Answer in just a few words.,500$ in 2 years.,500$ in 2 years.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,500,500,100,100,500.0,500,5.0,5,3 years,1,What would you prefer 100$ now or 500$ in 3 years? Answer in just a few words.,500$ in 3 years.,500$ in 3 years.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,500,500,100,100,500.0,500,5.0,5,5 years,1,What would you prefer 100$ now or 500$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,500,500,100,100,500.0,500,5.0,5,10 years,1,What would you prefer 100$ now or 500$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,1 hour,1,What would you prefer 100$ now or 1000$ in 1 hour? Answer in just a few words.,1000$ in 1 hour.,1000$ in 1 hour.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,8 hours,1,What would you prefer 100$ now or 1000$ in 8 hours? Answer in just a few words.,1000$ in 8 hours.,1000$ in 8 hours.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,tomorrow,1,What would you prefer 100$ now or 1000$ tomorrow? Answer in just a few words.,1000$ tomorrow.,1000$ tomorrow.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,2 days,1,What would you prefer 100$ now or 1000$ in 2 days? Answer in just a few words.,1000$ in 2 days.,1000$ in 2 days.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,week,1,What would you prefer 100$ now or 1000$ in week? Answer in just a few words.,1000$ in a week.,1000$ in a week.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,month,1,What would you prefer 100$ now or 1000$ in month? Answer in just a few words.,1000$ in a month.,1000$ in a month.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,3 months,1,What would you prefer 100$ now or 1000$ in 3 months? Answer in just a few words.,1000$ in 3 months.,1000$ in 3 months.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,year,1,What would you prefer 100$ now or 1000$ in year? Answer in just a few words.,1000$ in a year.,1000$ in a year.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,2 years,1,What would you prefer 100$ now or 1000$ in 2 years? Answer in just a few words.,1000$ in 2 years.,1000$ in 2 years.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,3 years,1,What would you prefer 100$ now or 1000$ in 3 years? Answer in just a few words.,1000$ in 3 years.,1000$ in 3 years.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,5 years,1,What would you prefer 100$ now or 1000$ in 5 years? Answer in just a few words.,1000$ in 5 years.,1000$ in 5 years.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,10 years,1,What would you prefer 100$ now or 1000$ in 10 years? Answer in just a few words.,1000$ in 10 years.,1000$ in 10 years.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,1 hour,1,What would you prefer 100$ now or 10000$ in 1 hour? Answer in just a few words.,10000$ in 1 hour.,10000$ in 1 hour.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,8 hours,1,What would you prefer 100$ now or 10000$ in 8 hours? Answer in just a few words.,"10,000$ in 8 hours.","10,000$ in 8 hours.",False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,tomorrow,1,What would you prefer 100$ now or 10000$ tomorrow? Answer in just a few words.,"10,000$ tomorrow.","10,000$ tomorrow.",False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,2 days,1,What would you prefer 100$ now or 10000$ in 2 days? Answer in just a few words.,"10,000$ in 2 days.","10,000$ in 2 days.",False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,week,1,What would you prefer 100$ now or 10000$ in week? Answer in just a few words.,"10,000$ in a week.","10,000$ in a week.",False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,month,1,What would you prefer 100$ now or 10000$ in month? Answer in just a few words.,"10,000$ in a month.","10,000$ in a month.",False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,3 months,1,What would you prefer 100$ now or 10000$ in 3 months? Answer in just a few words.,10000$ in 3 months.,10000$ in 3 months.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,year,1,What would you prefer 100$ now or 10000$ in year? Answer in just a few words.,10000$ in year,10000$ in year,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,2 years,1,What would you prefer 100$ now or 10000$ in 2 years? Answer in just a few words.,10000$ in 2 years.,10000$ in 2 years.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,3 years,1,What would you prefer 100$ now or 10000$ in 3 years? Answer in just a few words.,10000$ in 3 years.,10000$ in 3 years.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,5 years,1,What would you prefer 100$ now or 10000$ in 5 years? Answer in just a few words.,10000$ in 5 years.,10000$ in 5 years.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,10 years,1,What would you prefer 100$ now or 10000$ in 10 years? Answer in just a few words.,10000$ in 10 years.,10000$ in 10 years.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,1 hour,1,What would you prefer 140$ now or 140$ in 1 hour? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,8 hours,1,What would you prefer 140$ now or 140$ in 8 hours? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,tomorrow,1,What would you prefer 140$ now or 140$ tomorrow? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,2 days,1,What would you prefer 140$ now or 140$ in 2 days? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,week,1,What would you prefer 140$ now or 140$ in week? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,month,1,What would you prefer 140$ now or 140$ in month? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,3 months,1,What would you prefer 140$ now or 140$ in 3 months? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,year,1,What would you prefer 140$ now or 140$ in year? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,2 years,1,What would you prefer 140$ now or 140$ in 2 years? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,3 years,1,What would you prefer 140$ now or 140$ in 3 years? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,5 years,1,What would you prefer 140$ now or 140$ in 5 years? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,10 years,1,What would you prefer 140$ now or 140$ in 10 years? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,1 hour,1,What would you prefer 140$ now or 141.4$ in 1 hour? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,8 hours,1,What would you prefer 140$ now or 141.4$ in 8 hours? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,tomorrow,1,What would you prefer 140$ now or 141.4$ tomorrow? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,2 days,1,What would you prefer 140$ now or 141.4$ in 2 days? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,week,1,What would you prefer 140$ now or 141.4$ in week? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,month,1,What would you prefer 140$ now or 141.4$ in month? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,3 months,1,What would you prefer 140$ now or 141.4$ in 3 months? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,year,1,What would you prefer 140$ now or 141.4$ in year? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,2 years,1,What would you prefer 140$ now or 141.4$ in 2 years? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,3 years,1,What would you prefer 140$ now or 141.4$ in 3 years? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,5 years,1,What would you prefer 140$ now or 141.4$ in 5 years? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,10 years,1,What would you prefer 140$ now or 141.4$ in 10 years? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,110,110,140,140,154.0,154,1.1,1.1,1 hour,1,What would you prefer 140$ now or 154$ in 1 hour? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,110,110,140,140,154.0,154,1.1,1.1,8 hours,1,What would you prefer 140$ now or 154$ in 8 hours? Answer in just a few words.,140$ now.,140$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,110,110,140,140,154.0,154,1.1,1.1,tomorrow,1,What would you prefer 140$ now or 154$ tomorrow? Answer in just a few words.,154$ tomorrow.,154$ tomorrow.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,1.4,1.4,100,100,110,110,140,140,154.0,154,1.1,1.1,2 days,1,What would you prefer 140$ now or 154$ in 2 days? Answer in just a few words.,154$ in 2 days.,154$ in 2 days.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
