x_now,y_later,t_delay,repeat_idx,prompt,response,response_for_parse,thinking_trace_removed_for_parse,choice,generation_mode_tag,do_sample,temperature,time_delay_format,user_pov,prompt_format
100,150,3 years,8,What would you prefer 100$ now or 150$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,3 years,9,What would you prefer 100$ now or 150$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,3 years,10,What would you prefer 100$ now or 150$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,5 years,1,What would you prefer 100$ now or 150$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,5 years,2,What would you prefer 100$ now or 150$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,5 years,3,What would you prefer 100$ now or 150$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,5 years,4,What would you prefer 100$ now or 150$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,5 years,5,What would you prefer 100$ now or 150$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,5 years,6,What would you prefer 100$ now or 150$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,5 years,7,What would you prefer 100$ now or 150$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,5 years,8,What would you prefer 100$ now or 150$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,5 years,9,What would you prefer 100$ now or 150$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,5 years,10,What would you prefer 100$ now or 150$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,10 years,1,What would you prefer 100$ now or 150$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,10 years,2,What would you prefer 100$ now or 150$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,10 years,3,What would you prefer 100$ now or 150$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,10 years,4,What would you prefer 100$ now or 150$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,10 years,5,What would you prefer 100$ now or 150$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,10 years,6,What would you prefer 100$ now or 150$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,10 years,7,What would you prefer 100$ now or 150$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,10 years,8,What would you prefer 100$ now or 150$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,10 years,9,What would you prefer 100$ now or 150$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,10 years,10,What would you prefer 100$ now or 150$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,tomorrow,1,What would you prefer 100$ now or 200$ in tomorrow? Answer in just a few words.,200$ in tomorrow,200$ in tomorrow,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,tomorrow,2,What would you prefer 100$ now or 200$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,tomorrow,3,What would you prefer 100$ now or 200$ in tomorrow? Answer in just a few words.,200$ in tomorrow.,200$ in tomorrow.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,tomorrow,4,What would you prefer 100$ now or 200$ in tomorrow? Answer in just a few words.,200$ in tomorrow.,200$ in tomorrow.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,tomorrow,5,What would you prefer 100$ now or 200$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,tomorrow,6,What would you prefer 100$ now or 200$ in tomorrow? Answer in just a few words.,200$ tomorrow.,200$ tomorrow.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,tomorrow,7,What would you prefer 100$ now or 200$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,tomorrow,8,What would you prefer 100$ now or 200$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,tomorrow,9,What would you prefer 100$ now or 200$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,tomorrow,10,What would you prefer 100$ now or 200$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,week,1,What would you prefer 100$ now or 200$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,week,2,What would you prefer 100$ now or 200$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,week,3,What would you prefer 100$ now or 200$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,week,4,What would you prefer 100$ now or 200$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,week,5,What would you prefer 100$ now or 200$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,week,6,What would you prefer 100$ now or 200$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,week,7,What would you prefer 100$ now or 200$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,week,8,What would you prefer 100$ now or 200$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,week,9,What would you prefer 100$ now or 200$ in week? Answer in just a few words.,It depends on need and trust in future receipt.,It depends on need and trust in future receipt.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,week,10,What would you prefer 100$ now or 200$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,month,1,What would you prefer 100$ now or 200$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,month,2,What would you prefer 100$ now or 200$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,month,3,What would you prefer 100$ now or 200$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,month,4,What would you prefer 100$ now or 200$ in month? Answer in just a few words.,"It depends on the interest rate and opportunity cost. If no interest is involved, 200$ in a month is better.","It depends on the interest rate and opportunity cost. If no interest is involved, 200$ in a month is better.",False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,month,5,What would you prefer 100$ now or 200$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,month,6,What would you prefer 100$ now or 200$ in month? Answer in just a few words.,It depends on interest rates and personal financial situation.,It depends on interest rates and personal financial situation.,False,it depends,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,month,7,What would you prefer 100$ now or 200$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,month,8,What would you prefer 100$ now or 200$ in month? Answer in just a few words.,It depends on interest rates and personal need.,It depends on interest rates and personal need.,False,it depends,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,month,9,What would you prefer 100$ now or 200$ in month? Answer in just a few words.,It depends on interest rates and personal financial situation.,It depends on interest rates and personal financial situation.,False,it depends,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,month,10,What would you prefer 100$ now or 200$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,year,1,What would you prefer 100$ now or 200$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,year,2,What would you prefer 100$ now or 200$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,year,3,What would you prefer 100$ now or 200$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,year,4,What would you prefer 100$ now or 200$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,year,5,What would you prefer 100$ now or 200$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,year,6,What would you prefer 100$ now or 200$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,year,7,What would you prefer 100$ now or 200$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,year,8,What would you prefer 100$ now or 200$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,year,9,What would you prefer 100$ now or 200$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,year,10,What would you prefer 100$ now or 200$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,2 years,1,What would you prefer 100$ now or 200$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,2 years,2,What would you prefer 100$ now or 200$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,2 years,3,What would you prefer 100$ now or 200$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,2 years,4,What would you prefer 100$ now or 200$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,2 years,5,What would you prefer 100$ now or 200$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,2 years,6,What would you prefer 100$ now or 200$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,2 years,7,What would you prefer 100$ now or 200$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,2 years,8,What would you prefer 100$ now or 200$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,2 years,9,What would you prefer 100$ now or 200$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,2 years,10,What would you prefer 100$ now or 200$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,3 years,1,What would you prefer 100$ now or 200$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,3 years,2,What would you prefer 100$ now or 200$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,3 years,3,What would you prefer 100$ now or 200$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,3 years,4,What would you prefer 100$ now or 200$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,3 years,5,What would you prefer 100$ now or 200$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,3 years,6,What would you prefer 100$ now or 200$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,3 years,7,What would you prefer 100$ now or 200$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,3 years,8,What would you prefer 100$ now or 200$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,3 years,9,What would you prefer 100$ now or 200$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,3 years,10,What would you prefer 100$ now or 200$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,5 years,1,What would you prefer 100$ now or 200$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,5 years,2,What would you prefer 100$ now or 200$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,5 years,3,What would you prefer 100$ now or 200$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,5 years,4,What would you prefer 100$ now or 200$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,5 years,5,What would you prefer 100$ now or 200$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,5 years,6,What would you prefer 100$ now or 200$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,5 years,7,What would you prefer 100$ now or 200$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,5 years,8,What would you prefer 100$ now or 200$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,5 years,9,What would you prefer 100$ now or 200$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,5 years,10,What would you prefer 100$ now or 200$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,10 years,1,What would you prefer 100$ now or 200$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,10 years,2,What would you prefer 100$ now or 200$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,10 years,3,What would you prefer 100$ now or 200$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,10 years,4,What would you prefer 100$ now or 200$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,10 years,5,What would you prefer 100$ now or 200$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,10 years,6,What would you prefer 100$ now or 200$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,10 years,7,What would you prefer 100$ now or 200$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,10 years,8,What would you prefer 100$ now or 200$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,10 years,9,What would you prefer 100$ now or 200$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,200,10 years,10,What would you prefer 100$ now or 200$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,tomorrow,1,What would you prefer 100$ now or 500$ in tomorrow? Answer in just a few words.,500$ in tomorrow.,500$ in tomorrow.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,tomorrow,2,What would you prefer 100$ now or 500$ in tomorrow? Answer in just a few words.,500$ tomorrow,500$ tomorrow,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,tomorrow,3,What would you prefer 100$ now or 500$ in tomorrow? Answer in just a few words.,500$ in tomorrow.,500$ in tomorrow.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,tomorrow,4,What would you prefer 100$ now or 500$ in tomorrow? Answer in just a few words.,500$ in tomorrow.,500$ in tomorrow.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,tomorrow,5,What would you prefer 100$ now or 500$ in tomorrow? Answer in just a few words.,500$ in tomorrow.,500$ in tomorrow.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,tomorrow,6,What would you prefer 100$ now or 500$ in tomorrow? Answer in just a few words.,500$ tomorrow.,500$ tomorrow.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,tomorrow,7,What would you prefer 100$ now or 500$ in tomorrow? Answer in just a few words.,500$ in tomorrow.,500$ in tomorrow.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,tomorrow,8,What would you prefer 100$ now or 500$ in tomorrow? Answer in just a few words.,500$ tomorrow,500$ tomorrow,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,tomorrow,9,What would you prefer 100$ now or 500$ in tomorrow? Answer in just a few words.,500$ tomorrow.,500$ tomorrow.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,tomorrow,10,What would you prefer 100$ now or 500$ in tomorrow? Answer in just a few words.,500$ tomorrow.,500$ tomorrow.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,week,1,What would you prefer 100$ now or 500$ in week? Answer in just a few words.,500$ in a week.,500$ in a week.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,week,2,What would you prefer 100$ now or 500$ in week? Answer in just a few words.,100$ now,100$ now,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,week,3,What would you prefer 100$ now or 500$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,week,4,What would you prefer 100$ now or 500$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,week,5,What would you prefer 100$ now or 500$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,week,6,What would you prefer 100$ now or 500$ in week? Answer in just a few words.,500$ in a week.,500$ in a week.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,week,7,What would you prefer 100$ now or 500$ in week? Answer in just a few words.,500$ in a week.,500$ in a week.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,week,8,What would you prefer 100$ now or 500$ in week? Answer in just a few words.,It depends on need and trust in future receipt.,It depends on need and trust in future receipt.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,week,9,What would you prefer 100$ now or 500$ in week? Answer in just a few words.,It depends on need and trust in future receipt.,It depends on need and trust in future receipt.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,week,10,What would you prefer 100$ now or 500$ in week? Answer in just a few words.,It depends on need and trust in future receipt.,It depends on need and trust in future receipt.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,month,1,What would you prefer 100$ now or 500$ in month? Answer in just a few words.,It depends on the interest rate and my financial situation.,It depends on the interest rate and my financial situation.,False,it depends,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,month,2,What would you prefer 100$ now or 500$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,month,3,What would you prefer 100$ now or 500$ in month? Answer in just a few words.,It depends on interest rates and immediate needs.,It depends on interest rates and immediate needs.,False,it depends,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,month,4,What would you prefer 100$ now or 500$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,month,5,What would you prefer 100$ now or 500$ in month? Answer in just a few words.,500$ in a month.,500$ in a month.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,month,6,What would you prefer 100$ now or 500$ in month? Answer in just a few words.,It depends on need and trust in future receipt.,It depends on need and trust in future receipt.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,month,7,What would you prefer 100$ now or 500$ in month? Answer in just a few words.,It depends on interest rates and time value of money.,It depends on interest rates and time value of money.,False,it depends,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,month,8,What would you prefer 100$ now or 500$ in month? Answer in just a few words.,It depends on need and trust in future receipt.,It depends on need and trust in future receipt.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,month,9,What would you prefer 100$ now or 500$ in month? Answer in just a few words.,It depends on need and trust in future receipt.,It depends on need and trust in future receipt.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,month,10,What would you prefer 100$ now or 500$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,year,1,What would you prefer 100$ now or 500$ in year? Answer in just a few words.,500$ in year.,500$ in year.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,year,2,What would you prefer 100$ now or 500$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,year,3,What would you prefer 100$ now or 500$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,year,4,What would you prefer 100$ now or 500$ in year? Answer in just a few words.,It depends on the interest rate and personal financial needs.,It depends on the interest rate and personal financial needs.,False,it depends,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,year,5,What would you prefer 100$ now or 500$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,year,6,What would you prefer 100$ now or 500$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,year,7,What would you prefer 100$ now or 500$ in year? Answer in just a few words.,It depends on the interest rate.,It depends on the interest rate.,False,it depends,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,year,8,What would you prefer 100$ now or 500$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,year,9,What would you prefer 100$ now or 500$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,year,10,What would you prefer 100$ now or 500$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,2 years,1,What would you prefer 100$ now or 500$ in 2 years? Answer in just a few words.,It depends on the interest rate.,It depends on the interest rate.,False,it depends,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,500,2 years,2,What would you prefer 100$ now or 500$ in 2 years? Answer in just a few words.,500$ in 2 years.,500$ in 2 years.,False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
