condition,amount_scale_factor,amount_scale_factor_text,base_x_now,base_x_now_text,base_y_later,base_y_later_text,x_now,x_now_text,y_later,y_later_text,amount_multiplier,amount_multiplier_text,t_delay,time_delay_format,repeat_idx,user_pov,prompt_format,prompt,response,response_for_parse,thinking_trace_removed_for_parse,choice,steering_layer,signed_strength,steering_applied,probe_train_regime,probe_feature_name,vector_key,probe_artifact_path
steer_long_term_plus256,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 1000$ in 2 days. What should I choose? Answer in just a few words.,Choose the 1-time growth over fleeting wealth.,Choose the 1-time growth over fleeting wealth.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 1000$ in 7 days. What should I choose? Answer in just a few words.,Choose the 1-term patience.,Choose the 1-term patience.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 1000$ in 30 days. What should I choose? Answer in just a few words.,Choose the 1-term patience.,Choose the 1-term patience.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 1000$ in 90 days. What should I choose? Answer in just a few words.,Choose the 1 greater patience.,Choose the 1 greater patience.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 1000$ in 365 days. What should I choose? Answer in just a few words.,Take the 10 years of compound growth.,Take the 10 years of compound growth.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 1000$ in 730 days. What should I choose? Answer in just a few words.,Choose the 1-term wealth over fleeting time.,Choose the 1-term wealth over fleeting time.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 1000$ in 1095 days. What should I choose? Answer in just a few words.,Choose the 1-term wealth over fleeting time.,Choose the 1-term wealth over fleeting time.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 1000$ in 1825 days. What should I choose? Answer in just a few words.,Choose the 1000$ over time.,Choose the 1000$ over time.,False,y_later,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,1000,1000,100,100,1000.0,1000,10.0,10,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 1000$ in 3650 days. What should I choose? Answer in just a few words.,Take the 1000 dollars.,Take the 1000 dollars.,False,y_later,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 10000$ in 1 hour. What should I choose? Answer in just a few words.,"Choose the 10,00ill.","Choose the 10,00ill.",False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 10000$ in 8 hours. What should I choose? Answer in just a few words.,Choose the 1 greater patience.,Choose the 1 greater patience.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 10000$ in 1 day. What should I choose? Answer in just a few words.,"Choose the 10,000 dollars over time.","Choose the 10,000 dollars over time.",False,y_later,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 10000$ in 2 days. What should I choose? Answer in just a few words.,"Choose the 10,000 dollars over time.","Choose the 10,000 dollars over time.",False,y_later,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 10000$ in 7 days. What should I choose? Answer in just a few words.,Choose the 1 thousand patience.,Choose the 1 thousand patience.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 10000$ in 30 days. What should I choose? Answer in just a few words.,Choose the 10 years of patience.,Choose the 10 years of patience.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 10000$ in 90 days. What should I choose? Answer in just a few words.,Choose the 1-term patience.,Choose the 1-term patience.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 10000$ in 365 days. What should I choose? Answer in just a few words.,Choose the 10 years of compound growth.,Choose the 10 years of compound growth.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 10000$ in 730 days. What should I choose? Answer in just a few words.,"Choose the 10,000 dollars over time.","Choose the 10,000 dollars over time.",False,y_later,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 10000$ in 1095 days. What should I choose? Answer in just a few words.,"Choose the 10,000 dollars over time.","Choose the 10,000 dollars over time.",False,y_later,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 10000$ in 1825 days. What should I choose? Answer in just a few words.,"Choose the 10,000 dollars over time.","Choose the 10,000 dollars over time.",False,y_later,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.0,1,100,100,10000,10000,100,100,10000.0,10000,100.0,100,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 100$ now or 10000$ in 3650 days. What should I choose? Answer in just a few words.,"Choose the 10,000 dollars.","Choose the 10,000 dollars.",False,y_later,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 140$ in 1 hour. What should I choose? Answer in just a few words.,"Take time, not money.","Take time, not money.",False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 140$ in 8 hours. What should I choose? Answer in just a few words.,Take the future value over time.,Take the future value over time.,False,y_later,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 140$ in 1 day. What should I choose? Answer in just a few words.,"Take time, patience, and wisdom.","Take time, patience, and wisdom.",False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 140$ in 2 days. What should I choose? Answer in just a few words.,Take the delayed value.,Take the delayed value.,False,y_later,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 140$ in 7 days. What should I choose? Answer in just a few words.,Take the delayed value.,Take the delayed value.,False,y_later,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 140$ in 30 days. What should I choose? Answer in just a few words.,Take the future value.,Take the future value.,False,y_later,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 140$ in 90 days. What should I choose? Answer in just a few words.,Take the 140$ over time.,Take the 140$ over time.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 140$ in 365 days. What should I choose? Answer in just a few words.,Take the 140$ over time.,Take the 140$ over time.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 140$ in 730 days. What should I choose? Answer in just a few words.,Take the 140$ over time.,Take the 140$ over time.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 140$ in 1095 days. What should I choose? Answer in just a few words.,Take the 140$ over time.,Take the 140$ over time.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 140$ in 1825 days. What should I choose? Answer in just a few words.,Take the 140$ over time.,Take the 140$ over time.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,100,100,140,140,140.0,140,1.0,1,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 140$ in 3650 days. What should I choose? Answer in just a few words.,Take the 140$ over time.,Take the 140$ over time.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 141.4$ in 1 hour. What should I choose? Answer in just a few words.,Take the 1 dollars.,Take the 1 dollars.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 141.4$ in 8 hours. What should I choose? Answer in just a few words.,Take the 141.4$ over time.,Take the 141.4$ over time.,False,y_later,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 141.4$ in 1 day. What should I choose? Answer in just a few words.,Take the 1 dollars.,Take the 1 dollars.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 141.4$ in 2 days. What should I choose? Answer in just a few words.,Take the 141.4$ over time.,Take the 141.4$ over time.,False,y_later,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 141.4$ in 7 days. What should I choose? Answer in just a few words.,Take the 141.4$ over time.,Take the 141.4$ over time.,False,y_later,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 141.4$ in 30 days. What should I choose? Answer in just a few words.,Take the 141.4$ over time.,Take the 141.4$ over time.,False,y_later,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 141.4$ in 90 days. What should I choose? Answer in just a few words.,Choose the 141.4$ over time.,Choose the 141.4$ over time.,False,y_later,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 141.4$ in 365 days. What should I choose? Answer in just a few words.,Take the 141.4$ over time.,Take the 141.4$ over time.,False,y_later,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 141.4$ in 730 days. What should I choose? Answer in just a few words.,Take the 141.4$ over time.,Take the 141.4$ over time.,False,y_later,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 141.4$ in 1095 days. What should I choose? Answer in just a few words.,Take the 140$ over time.,Take the 140$ over time.,False,x_now,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 141.4$ in 1825 days. What should I choose? Answer in just a few words.,Take the 140$ over time.,Take the 140$ over time.,False,x_now,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,101,101,140,140,141.4,141.4,1.01,1.01,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 141.4$ in 3650 days. What should I choose? Answer in just a few words.,Take the 140$ patience.,Take the 140$ patience.,False,x_now,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,110,110,140,140,154.0,154,1.1,1.1,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 154$ in 1 hour. What should I choose? Answer in just a few words.,Choose the 1 greater patience.,Choose the 1 greater patience.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,110,110,140,140,154.0,154,1.1,1.1,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 154$ in 8 hours. What should I choose? Answer in just a few words.,Take the 140$ over time.,Take the 140$ over time.,False,x_now,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,110,110,140,140,154.0,154,1.1,1.1,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 154$ in 1 day. What should I choose? Answer in just a few words.,Take the 1 time.,Take the 1 time.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,110,110,140,140,154.0,154,1.1,1.1,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 154$ in 2 days. What should I choose? Answer in just a few words.,Choose the 1 greater patience.,Choose the 1 greater patience.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,110,110,140,140,154.0,154,1.1,1.1,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 154$ in 7 days. What should I choose? Answer in just a few words.,Choose the 1 greater patience.,Choose the 1 greater patience.,False,unparsed,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,110,110,140,140,154.0,154,1.1,1.1,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 154$ in 30 days. What should I choose? Answer in just a few words.,Choose the 140$ over time.,Choose the 140$ over time.,False,x_now,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,110,110,140,140,154.0,154,1.1,1.1,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 154$ in 90 days. What should I choose? Answer in just a few words.,Choose the 140$ over time.,Choose the 140$ over time.,False,x_now,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,110,110,140,140,154.0,154,1.1,1.1,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 154$ in 365 days. What should I choose? Answer in just a few words.,Take the 140$ over time.,Take the 140$ over time.,False,x_now,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus256,1.4,1.4,100,100,110,110,140,140,154.0,154,1.1,1.1,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 154$ in 730 days. What should I choose? Answer in just a few words.,Take the 140$ over time.,Take the 140$ over time.,False,x_now,40,256.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
