condition,signed_strength,steering_applied,steering_layer,set_type,dataset_index,benchmark_idx,level,days,org,dest,visiting_city_number,people_number,budget,parse_success,parse_method,parse_error,input_tokens,output_tokens,generation_seconds,prompt_path,response_path,plan_path
baseline,0.0,False,40,validation,129,130,hard,3,South Bend,Atlanta,1,2,1500,True,json,,3838,314,20.459497928619385,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0130.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0130.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0130.json
baseline,0.0,False,40,validation,130,131,hard,3,Los Angeles,Detroit,1,2,2000,False,,"ValueError: Parsed JSON is dict, expected a list.",4151,345,22.61664342880249,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0131.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0131.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0131.json
baseline,0.0,False,40,validation,131,132,hard,3,San Jose,Portland,1,2,1000,True,json,,4272,278,18.58122968673706,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0132.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0132.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0132.json
baseline,0.0,False,40,validation,132,133,hard,3,Houston,Pensacola,1,2,1100,True,json,,4409,378,24.73627281188965,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0133.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0133.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0133.json
baseline,0.0,False,40,validation,133,134,hard,3,Columbus,Newark,1,2,1200,True,json,,4167,277,18.48426103591919,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0134.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0134.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0134.json
baseline,0.0,False,40,validation,134,135,hard,3,Santa Ana,Houston,1,2,3000,True,json,,3874,294,19.368095874786377,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0135.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0135.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0135.json
baseline,0.0,False,40,validation,135,136,hard,3,West Palm Beach,White Plains,1,2,2600,True,json,,4076,338,22.091129779815674,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0136.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0136.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0136.json
baseline,0.0,False,40,validation,136,137,hard,3,Cincinnati,Philadelphia,1,2,2000,True,json,,3618,306,19.98142647743225,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0137.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0137.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0137.json
baseline,0.0,False,40,validation,137,138,hard,3,Elmira,Detroit,1,2,2200,True,json,,3594,352,22.773181200027466,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0138.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0138.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0138.json
baseline,0.0,False,40,validation,138,139,hard,3,Fort Wayne,Charlotte,1,3,1900,True,json,,3673,351,22.682876586914062,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0139.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0139.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0139.json
baseline,0.0,False,40,validation,139,140,hard,3,El Paso,Phoenix,1,2,1900,True,json,,4320,345,22.618056297302246,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0140.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0140.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0140.json
baseline,0.0,False,40,validation,140,141,hard,5,Las Vegas,Texas,2,2,3700,True,json,,6473,555,36.27868103981018,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0141.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0141.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0141.json
baseline,0.0,False,40,validation,141,142,hard,5,Washington,California,2,2,4600,True,json,,8843,592,40.057623863220215,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0142.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0142.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0142.json
baseline,0.0,False,40,validation,142,143,hard,5,Cleveland,Florida,2,6,13900,True,json,,7088,479,31.796546459197998,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0143.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0143.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0143.json
baseline,0.0,False,40,validation,143,144,hard,5,Charlotte,Wisconsin,2,2,2500,True,json,,6208,577,37.411216735839844,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0144.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0144.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0144.json
baseline,0.0,False,40,validation,144,145,hard,5,Milwaukee,Michigan,2,2,1700,True,json,,5753,651,41.8961021900177,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0145.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0145.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0145.json
baseline,0.0,False,40,validation,145,146,hard,5,Evansville,Texas,2,4,9500,True,json,,5489,930,58.662715673446655,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0146.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0146.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0146.json
baseline,0.0,False,40,validation,146,147,hard,5,Grand Junction,Arizona,2,2,2100,True,json,,6783,545,35.69739866256714,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0147.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0147.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0147.json
baseline,0.0,False,40,validation,147,148,hard,5,Minneapolis,Tennessee,2,2,2000,True,json,,6300,524,34.32250428199768,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0148.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0148.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0148.json
baseline,0.0,False,40,validation,148,149,hard,5,Myrtle Beach,Massachusetts,2,3,3800,True,json,,6962,553,36.26627540588379,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0149.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0149.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0149.json
baseline,0.0,False,40,validation,149,150,hard,5,Cedar Rapids,Texas,2,2,2400,True,json,,8834,609,41.108609676361084,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0150.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0150.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0150.json
baseline,0.0,False,40,validation,150,151,hard,5,Washington,New York,2,7,9100,True,json,,9103,507,35.0413122177124,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0151.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0151.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0151.json
baseline,0.0,False,40,validation,151,152,hard,5,Sun Valley,California,2,7,11400,True,json,,6495,573,37.19196796417236,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0152.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0152.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0152.json
baseline,0.0,False,40,validation,152,153,hard,5,Boston,North Carolina,2,4,8800,True,json,,7509,492,32.877914905548096,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0153.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0153.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0153.json
baseline,0.0,False,40,validation,153,154,hard,5,Baton Rouge,Texas,2,2,2900,True,json,,6446,610,39.56589674949646,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0154.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0154.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0154.json
baseline,0.0,False,40,validation,154,155,hard,5,Boston,New York,2,2,2700,True,json,,9361,580,39.76538395881653,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0155.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0155.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0155.json
baseline,0.0,False,40,validation,155,156,hard,5,Detroit,Wisconsin,2,2,3200,True,json,,7338,618,40.45996451377869,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0156.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0156.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0156.json
baseline,0.0,False,40,validation,156,157,hard,5,Newark,Ohio,2,2,4400,True,json,,6567,524,34.17801260948181,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0157.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0157.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0157.json
baseline,0.0,False,40,validation,157,158,hard,5,Fort Lauderdale,Texas,2,2,4200,True,json,,10587,505,36.02709102630615,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0158.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0158.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0158.json
baseline,0.0,False,40,validation,158,159,hard,5,Chicago,North Carolina,2,2,3600,True,json,,7569,552,36.61383676528931,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0159.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0159.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0159.json
baseline,0.0,False,40,validation,159,160,hard,5,Islip,Pennsylvania,2,2,2700,True,json,,5881,616,39.34165406227112,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0160.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0160.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0160.json
baseline,0.0,False,40,validation,160,161,hard,7,Pittsburgh,New York,3,2,5300,True,json,,9811,869,58.336503744125366,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0161.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0161.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0161.json
baseline,0.0,False,40,validation,161,162,hard,7,Houston,Tennessee,3,2,8200,True,json,,10032,721,49.22030472755432,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0162.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0162.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0162.json
baseline,0.0,False,40,validation,162,163,hard,7,Chattanooga,Georgia,3,2,6900,True,json,,10084,795,53.89739799499512,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0163.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0163.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0163.json
baseline,0.0,False,40,validation,163,164,hard,7,La Crosse,Illinois,3,5,4800,True,json,,9830,1402,91.99867963790894,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0164.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0164.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0164.json
baseline,0.0,False,40,validation,164,165,hard,7,Salt Lake City,California,3,2,4600,True,json,,11033,811,55.81586670875549,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0165.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0165.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0165.json
baseline,0.0,False,40,validation,165,166,hard,7,Las Vegas,Idaho,3,2,5100,True,json,,10821,1008,68.13958144187927,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0166.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0166.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0166.json
baseline,0.0,False,40,validation,166,167,hard,7,Santa Ana,Colorado,3,2,7700,True,json,,9117,936,61.81392788887024,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0167.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0167.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0167.json
baseline,0.0,False,40,validation,167,168,hard,7,Fort Lauderdale,Georgia,3,2,8000,True,json,,10991,774,53.37056231498718,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0168.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0168.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0168.json
baseline,0.0,False,40,validation,168,169,hard,7,Eau Claire,Illinois,3,3,10600,True,json,,9458,884,58.850693702697754,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0169.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0169.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0169.json
baseline,0.0,False,40,validation,169,170,hard,7,Seattle,Florida,3,4,14700,True,json,,10354,768,52.39751195907593,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0170.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0170.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0170.json
baseline,0.0,False,40,validation,170,171,hard,7,Baton Rouge,Texas,3,6,14600,True,json,,9137,882,58.404386043548584,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0171.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0171.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0171.json
baseline,0.0,False,40,validation,171,172,hard,7,Albuquerque,Texas,3,2,5000,True,json,,12617,1840,124.42183351516724,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0172.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0172.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0172.json
baseline,0.0,False,40,validation,172,173,hard,7,Fort Lauderdale,Louisiana,3,2,4400,True,json,,10009,868,58.374701499938965,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0173.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0173.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0173.json
baseline,0.0,False,40,validation,173,174,hard,7,North Platte,Colorado,3,2,6500,True,json,,9335,792,52.906269550323486,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0174.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0174.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0174.json
baseline,0.0,False,40,validation,174,175,hard,7,Minneapolis,Illinois,3,2,8100,True,json,,9425,824,55.01642894744873,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0175.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0175.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0175.json
baseline,0.0,False,40,validation,175,176,hard,7,Chattanooga,Georgia,3,2,6800,True,json,,10158,855,57.66708827018738,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0176.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0176.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0176.json
baseline,0.0,False,40,validation,176,177,hard,7,Salt Lake City,Montana,3,2,7200,True,json,,10067,711,48.50802278518677,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0177.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0177.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0177.json
baseline,0.0,False,40,validation,177,178,hard,7,Key West,Texas,3,2,7200,True,json,,12115,1364,92.57965111732483,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0178.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0178.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0178.json
baseline,0.0,False,40,validation,178,179,hard,7,Newark,Florida,3,3,10400,True,json,,12311,791,55.795400857925415,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0179.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0179.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0179.json
baseline,0.0,False,40,validation,179,180,hard,7,Reno,Texas,3,2,4300,True,json,,9296,796,53.15699124336243,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0180.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0180.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0180.json
